id,name,comment,rating,review_date
51,Omar Fidalgo Yañez,"Honestamente llevo más de 6 años apuntado a este gimnasio y no he tenido ningún problema con el tema de los pagos aunque veo que mucha gente pone aquí que si.

Lo que si es cierto que desde hace tiempo el gimnasio está muy descuidado por lo que estoy realizando una recogida de firmas de socios para una queja colectiva desde hace dos meses. voy a enumerar los puntos negativos que vemos.

De todos los puntos se adjuntaran fotos para respaldar todo lo expuesto.

MATERIAL:

1- No hay agarres suficientes para las maquinas y los que hay están desgastados.

2-Tres de las poleas no pueden usarse por que tienen los rodamientos desgastados desde hace meses.

3- No hay casi mancuernas de pesos medios y bajos para el volumen de gente que hay en sala.

4- Muchas de las máquinas tienen los frenos estropeados, las ayudas para las salidas y los asientos bloqueados en una posición concreta.

5- Al menos 2 cables de acero están desgastados con riesgo de rotura y peligro de lesionar a un cliente.

No voy a negar que el gimnasio es grande y está bien situado y aunque con mantenimiento deficiente y maquinaria obsoleta si se hiciese un pequeño reajuste todo mejoraría mucho.

En definitiva 0 mantenimiento en las máquinas y ninguna preocupación por el bienestar del cliente.

INSTALACIONES:

1- El tamaño de las instalaciones y la ubicación es inmejorable pero con el mismo problema que las máquinas no hay supervisión ni mantenimiento, una gotera en la sala de Ciclo Indor llevan más de 6 meses para arreglarla y sigue habiendo humedad en esta sala y por consecuencia moho, la máquina de agua se rompió hace meses también y continuamos esperando el arreglo, las duchas están llenas de moho sobretodo en el techo.

LIMPIEZA:

La sala está limpia aunque muy desordenada, El personal de limpieza por las tardes se pasa las horas hablando con los clientes y los vestuarios servicios y duchas dejan mucho que desear, las paredes de los sanitarios están llenas de churretes y por ahí no pasa un trapo desde hace meses, los utensilios de limpieza, fregona, cubo, trapos, productos.... están siempre desparramados sobre y alrededor de los lavabos de clientes tes y al alcance de todos ....

Imagínense o que de vez en cuando entreno  con mi padre que es invidente... gracias a dios en otro gimnasio más organizado.

Pienso que el problema de esto es una falta total de supervisión, es un barco sin capitán y cada uno hace lo que le parece.

PERSONAL:

El personal por lo general es amable y trata de hacer lo que puede pero pienso que falta mucha formación en trato al cliente y unas directrices internas y de marca claras, no hay estándares o no lo parece.

Tampoco se realiza feed-bak a los clientes cuando hay peticiones o quejas y la sensación final del cliente es mala.

No voy a entrar en valoraciones individuales aunque tengo mi opinión por que sinceramente pienso que en general el problema no es del personal sino de la dirección interna.

Se les enviarán todas estas quejas más detalladas cuando este lista la queja colectiva.

Decirles que es una pena por que tienen un gran gimnasio y con un cambio de actitud general y pequeñas mejoras cambiaría mucho el bienestar de los clientes.

Y de cara a las personas que lean esto. Yo solo recomendaría este gimnasio a personas que por cercanía les pille bien y que puedan ir a horas con poca gente. El precio no es malo.

Un cordial saludo,
Omar Fidalgo Yañez",1,Fecha de edición: Hace 6 años
52,Patricia Piccinini,"Holiday Gym tiene todo lo que un amante del fitnes pueda necesitar, las máquinas nuevas, casi todo lo necesario para que en un solo sitio hagas tus rutinas. En lo que respecta a las máquinas de cardio están algo viejas pero en función. El personal y el equipo de coach es fantástico, en especial Adrian que con su gentileza y conocimientos del deporte hacen el día a día más ameno. El Director Omar muestra su capacidad y su gentileza para gestionar el gimnasio. Por último solo me queda pedir y con carácter de urgencia, que la limpieza debe ser atendida con seriedad, la señora Erminia hace maravillas para que el lugar se vea limpio, pero ella sola no puede, lo único precario en este lugar es la limpieza. Estoy segura tomarán nota de esta solicitud, porque en otras oportunidades he sido escuchada. Recomendado 100% Saludos y gracias!",5,Hace 3 años
53,Elena Herreros Rivas,"Los monitores y el director son agradables y facilitadores. Tienen una monitora nueva, María, que creo que está en prácticas pero es muy buena en sus clases y trato personal. Las máquinas bien, menos los step,  que de 4 funciona 1 solo desde hace meses y no los cambian. Y lo llevamos pidiendo mucho tiempo",3,Hace 3 años
54,Pablo Marcos,"El personal en general es muy amable y esta muy bien, parece que el material lo están renovando poco a poco porque era muy antiguo y estaba en mal estado. La parte de sacos se la han llevado al garage donde hay poca ventilación y con el cardio y el agobio que de normal supone eso es un problema. Sigue sin haber clases de ningún tipo de arte marcial",3,Fecha de edición: Hace 3 años
55,Irene Del Sol,"Totalmente vergonzoso, la mensualidad pasada me pasaron un cobro de 200 euros extras al precio que tenía contratado y no supieron darme una explicación de por qué había sucedido, por lo que este mes decidí darme de baja. Fui al centro en los días estipulados para gestionar la baja (del 1-10) y me dijeron que no había problema, que ya lo habían tramitado. Pues hoy me ha vuelto ha llegar la cuota de 5 meses. La gestión es pésima y no dan ninguna solución. Por lo que veo sólo les interesa quedarse con nuestro dinero. Qué poco profesionales. Sin duda no volveré ni lo recomendaré nunca.",1,Hace 6 años
56,santiago rubio,"Cuidado con esta gente, al inscribirte son todos buenas palabras, te hacen firmar mediante una huella dactilar un contrato que ni recuerdo firmar.
En la letra pequeña del contrato que te hacen firmar pone que son contratos renovables recurrentemente, si no estas pendiente de darte de baja siguen renovando directamente sin tu consentimiento.
He estado en máss de 4 gimnasios distintos y nunca he tenido que darme de baja de un gimnasio para que no sigan cobrando , dado que cuando no pagas la huella dactilar de los gimnasios no te da acceso al gimnasio.
Hemos estado intentando gestionar la baja y no han sido capaces de indicarnos cual estaba siendo el problema, eso sí cada 3 meses cobrando su cuota correspondiente.

Aun habiendo enviado los mails correspondientes y sabiendo que No estábamos usando el gimnasio desde hace muchísimo tiempo nos han cobrado 2 cuotas mas por lo menos. Ni nace por su parte devolverte las cuotas que nos han cobrado desde que enviamos los primeros mails.

UN DESASTRE DE GIMANSIO Y DE ORGANIZACION.

No lo recomendare en la vida",1,Hace 5 años
57,Danilo Euser Santana Moya,"Simplemente ESPECTACULAR!! Las instalaciones y maquinarias de 10, amplísima variedad, máquinas de palancas tipo Hammer, zona muy amplia de peso libre, área de Cross training, zona de Boxeo-MMA, ETC.
Además el trato y la atención es siempre de 10 también. Los monitores muy atentos, activos y muy profesionales. Y tanto las clases como los entrenamientos personales son muy recomendables.",5,Hace 3 años
58,Adrián Álvarez Romera,"40 grados en la calle y el aire acondicionado apagado (y ningun tipo de ventilacion) a las 14:30 de la tarde casi en Agosto…..

Una vergüenza como cada vez la calidad del servicio va a peor y a peor

Corriendo en cinta, a 20 minutos de la hora de cierre te apagan las luces sin avisar (me torcí el tobillo y casi me caigo de la cinta)

En caída libre",1,Hace un año
59,César Ca,"El sitio genera un poco de claustrofobia al no tener ventanas. Las máquinas son algo antiguas y la piscina no está en funcionamiento y no se espera que lo vuelva a estar. De vez en cuando sacan buenas ofertas para apuntarse, si te interesa es recomendable estar un poco atento.",2,Hace 8 años
60,Fran Zamorano,"Es una vergüenza el trato al cliente. Solicité un desistimiento de contrato hace casi un año (debido al confinamiento y siempre dentro de los plazos legales recogidos en el contrato). Fui un día, pagué unos 170 € y a los 3 días nos confinaron, por lo que solicité ejercer mi derecho de desistimiento según recoge la ley. Pues bien nadie se pone en contacto conmigo y a pesar de mis varias visitas al centro, llamadas y mails, no consigo recuperar el dinero que me deben. Me han robado más de 150 € y pienso recuperarlos. Espero que algún responsable de la cadena se ponga en contacto conmigo.Tengo claro que no volveré a un gimnasio que trata con esta falta de respeto a un cliente. Me siento estafado.",1,Hace 4 años
61,Alexia Kybeli,"Hace años podías elegir entre un montón de clases con profesores especializados y un horario continuo de 7 a 11. Hoy en día es un gimnasio viejo,  que huele mal,  han despedido a todos los profesores y tienen gente de prueba que rotan continuamente. Las clases son malas,  las máquinas viejas y las condiciones de baja lo más difíciles posibles para no poder darte de baje,  me fui y no volveré.",1,Hace 5 años
62,raul sanchez,"Estafadores. Intente darme de baja hace 6 meses y me dijeron que tenia q ir más adelante a realizar la baja. Ahora me han cobrado el recibo anual y no me devuelven nada a pesar de argumentar que no vivo ya allí. No me han dado opción a ninguna solución diferente, solo cobrarme el año entero. Pésimo servicio y ninguna empatía a un cliente que lleva años.",1,Hace 3 años
63,Jose P,"Un servicio lamentable! La última decisión tomada por la dirección de la cadena ha sido obligarnos entrenar a oscuras para ahorrar costes en electricidad.

Asimismo, y por más que los clientes nos hemos quejado, se niegan a encender las luces en las salas, lo cual supone un auténtico peligro . Es para denunciarlos!",1,Hace 3 años
64,Jaime O,"Muy maleducado el chico de recepción. Le digo que me he dejado la pulsera en mi pueblo y no voy hasta la semana que viene y me dice que pague 10€ si quiero entrar que necesito la pulsera. 10€…… riéndose. Buena estafa y peor servicio. Automaticamente ME DOY DE BAJA pero mejor para él, menos trabaja.",1,Hace 2 años
65,Angela alicia Murillo sanchez,"He acudido y por no presentar la pulsera no he podido acceder a las instalaciones, quien da la orden de no acceder por no llevar la pulsera debería reconocer el DNI como documento identificativo, más que la venta de las pulseras... que yo pago semestral",2,Hace un año
66,Antonio Franco,"Aparentemente buen gimnasio pero la limpieza deja mucho que desear, los baños de los vestuarios siempre huelen a orines y en tres semanas que llevo en este gimnasio nunca vi a ningún operario de limpieza. Tomen nota señores encargados de la gestión y limpieza!!!",1,Hace 3 años
67,MARIA IVONNE DE ABREU,Pague 3 meses durante la pandemia me dijeron que me iban a regresar el dinero. Estuve llamando por más de 1 año para que me regresaran el dinero tal como me lo habían prometido.  Ya que no pudieron dar el servicio por el confinamiento. Y nunca pasó nada .   Jamás recomendare este gimnasio.,1,Hace 2 años
68,fernando martin,Gimnasio perfecto para entrenar todos los días de la semana. Muy contento con el entrenador que cogí en las instalaciones Mauricio.,5,Hace 10 meses
69,Fabiola Alvarez Gallego,"Con el nuevo “protocolo covid” puedo afirmar que en este gimnasio no se están cumpliendo las normas de las que tanto presumen. Hay demasiada gente, un par botes de desinfectante para toda la sala y un rollo de papel. Es increíble la terrible organización de este centro, que ya venía de antes, pero ahora aún peor. DECEPCIONANTE

Tienen miles de reclamaciones en la OCU desde hace años, se aprovechan de sus clientes y el estado de alarma les sirve como otra excusa más. Nadie atiende ni correos ni llamadas, no tramitan bajas y se niegan a devolver el dinero que están OBLIGADOS POR LEY a devolver.",1,Hace 5 años
70,Rafa,El sauna lleva 4 años sin funcionar y los horarios podrían ampliarlos un poco más. No es normal que abran tan tarde sobre todo los fines de semana. Podrían abrir a las 7 los sábados y los domingos y entre diario a las 5. Sé que no lo van a hacer aunque lo propongo por si les apetece,2,Hace un año
71,Iván Caminero Gaeta,"Increíble como ha ido mejorando este gimnasio con el paso del tiempo con respecto al tema de la limpieza y las instalaciones y también es majestuoso el trato del personal, especialmente por parte de Karina que es una persona que le pone siempre el 100% a todo y gracias a ella voy siempre con mucha ilusión. Sin palabras",5,Hace 2 años
72,J,"Muy malo, hay demasiada gente, pocas pres bancas, sucio, poco mantenimiento, no reemplazan el equipamiento viejo y desgastado por equipamiento nuevo. Es muy cara la subscripcion a este gimnasio pero al parecer el dueño no quiere gastar dinero en mantenimiento",1,Hace 2 años
73,Francisco Ghelfi,La atención al cliente es lamentable. Para darte de baja tiene que hacer un curso de Arameo antiguo. Lamentable.,1,Hace 10 meses
74,Javier Garcia Manzanedo,"""Estimados Sres.

Hoy he ido por primera vez a su centro de Vergara. La impresión ha sido realmente lamentable. No sé como tienen  ustedes el valor -cara dura- de comercializar un centro así. Les comento por si no están al tanto de la primera y única impresión que me he llevado en los 50 minutos que he permanecido en sus instalaciones:

1. Las taquillas de los vestuarios están sucias, además no hay perchas para poder colgar  la ropa.
2. Multitud de apliques de luz están sin bombillas, con los cables colgando esperando a que alguien supongo que las pongan.
3. Los lavabos, inodoros y duchas están SUCIOS. En concreto en la ducha he sentido repugnancia de tener que ducharme y, me pregunto, si los dueños de la cadena se ducharían en esas condiciones. (había uñas en el suelo).
4. El material de la sala de musculación está oxidado, los discos deteriorados y la suciedad campa a sus anchas. Ni que decir tiene que no vi a nadie usando higiénicamente una toalla para no manchar las máquinas de sudor.
5. En la sala de fintness, los steps he visto que había varios ROTOS. Vamos que daba miedo usarlos.
6. Todo esto en 55 minutos.
Cómo verán en el documento que les adjunto hoy mismo, primer día, he tramitado la baja. Creo que el que tengan unas cuotas económicas, no justifica el estado de suciedad y dejadez que tiene el centro, sobre todo de suciedad. ¡¡no tener perchas para colgar la ropa, es lo mínimo exigible en un vestuario, eso además de que las taquillas estén limpias¡¡

Me habían advertido de lo ""cutre"" de sus centros, pero desde luego no me podía imaginar algo así.

Les rogaría por favor que me rembolsaran a la mayor brevedad posible los gastos de gestión que me cobraron ayer noche cuándo hice mi inscripción via internet y, por supuesto, se abstengan de pasarme a final de mes la cuota de Marzo porque no pienso volver, ni en la mili he visto más suciedad en un baño.

Atentamente, """,1,Hace 6 años
75,Roberto Ruiz,No te dejan cancelar la subscripción me parecen unos timadores. Fue el 29 por que del 1 al 5 no estaba en Madrid lo deje por escrito y me lo han vuelto a cobrar. La verdad es que es muy triste que una empresa como esta tenga que utilizar estas artimañas,1,Hace 2 años
76,Mariano Garcia,Después de más de 10 años con ellos y tras un año de pandemia en el que no se han preocupado de los clientes me quise dar de baja cumpliendo todos los requisitos formales que exigen. Y no sirvió de nada. Tanto es así que tras conseguir por escrito la finalización del contrato en Febrero después de varias quejas me han vuelto a pasar a mi banco el recibo de otro año más. Han incumplido su palabra y su contrato.,1,Hace 4 años
77,Clara S.,"CUIDADO : Una estafa!! He pasado un año en este gimnasio sin tener ningún problema. Sin embargo, después de mudarme, me he dado cuenta que me habían cobrado una renovación de contrato sin decirme nada (de lo que dicen aparece en las claúsulas pero cuando te apuntas se lo guardan para ellos). Ahora dicen en la página web que me tengo que desplazar a mi antiguo centro para poder cancelar mi suscribción, pero me he mudado y no puedo hacerlo ni por teléfono, ni online. Además, las bajas se tienen que hacer sólo entre semana y no los findes. UNA VERGÜENZA. Es este tipo de empresas que te hacen perder la confianza.",1,Hace 7 años
78,LAURA PUEBLAS FERNANDEZ,"Una absoluta verguenza de gimnasio. Con lo que ha sido el Holiday GYM y se lo esta cargando poco a poco.  El mayor recurso que tienen son sus monitores, ya que tanto material, como instalaciones, como mantenimiento (no hay mas que montarte en una bici de spining para darse cuenta que el mantenimiento brilla por su ausencia) e incluso decoracion (esas paredes negras que parece que estas en una cueva)...es un desastre. Pues a pesar de no invertir en todo ello, ahora resulta que tienes a los pobres monitores, que son gente super profesional, sin cobrar (a pesar de la miseria de salario que perciben), por lo que la rotacion de los buenos es maxima. Los tienen quemadisimos y los buenos duran dos suspiros, remplazandoles por monitores en practicas que no reciben un misero duro. Me niego a financiar una instituciom que maltrata a sus empleados y por extension a sus clientes. No se puede jugar con el pan de la gente. Me imagino que los de arriba tengan bien llenos sus bolsillos. Que verguenza!!!monitores del Holiday solo espero veros en otros gimnasios donde se os valore. De verdad, aquellos que tengais tentaciones de apuntaros, NO LO HAGAIS, no financieis la explotacion y el maltrato, no financies la politica de aquellos que llenan sus bolsillos acosta del sudor de sus empleados mal pagados en tiempo y forma, con contratos vergonzosos donde solo miran por el interes de la empresa. Gimnasio mediocre y sin valores humanos.",1,Hace 7 años
79,SARA HERRERO ROZAS,"Tras reclamar personalmente y a través de la aplicación el dinero correspondiente a los meses de cierre, me ignoran completamente. También he dado la posibilidad de que me dejen estar ese tiempo en el gimnasio para compensarlo. Solo da largas. Sólo reclamo lo que he pagado por adelantado y doy la posibilidad de que se me compense de varias formas. Ya he informado a todos mis conocidos del barrio de lo vergonzoso de esta situación. No dudo en que los mayores perjudicados seran ellos pues gimnasios por el barrio sobran y tanto el Forum como el Brookling han sacado tarifas especiales y funcionan perfectamente con más clases, más medidas higiénicas, poco aforo y amplio horario.

Tras poner la reseña que habéis podido leer, trancurrido un mes, me han devuelto el dinero correspondiente; luego, aunque tarde y con mucha insistencia, edito la reseña para aclarar que ME HAN DEVUELTO EL DINERO SOLICITADO",2,Fecha de edición: Hace 4 años
80,Luis Bolaños,"La atención recibida desde la mensajería de Facebook es bastante rápida y efectiva, en caso de sufrir un incidente en el gimnasio os recomiendo usar este medio como primera opción. Sin embargo, aquella ofrecida por el personal responsable para el control de incidencias (no me refiero a los recepcionistas o monitores) deja mucho que desear. La seguridad del establecimiento también podría mejorar.",3,Fecha de edición: Hace 8 años
81,Fran Ortega,"El gimnasio más soso que hay, no tiene ninguna música ni sonido de fondo, aunque se haya quejado algún vecino se puede poner bajita o intentar algo. La fuentecita de agua es rara el día que no está rota, y tardan muchos días en arreglarla y las clases de ciclo tienen unos horarios malísimos. Sólo valoro pasivamente que es amplio, está muy cerca del metro y a veces (muy pocas) hacen alguna oferta decente para las cuotas.",2,Hace 9 años
82,D&D,"Tienen muchas clases pero la gran mayoría de 30 minutos. No tienen body pump, body combat. Tienen unas variantes pero no son los originales y yo lo he notado bastante. Las máquinas se estropean muy a menudo y tardan muchísimo en repararlas. La atención al cliente es penosa. Los monitores de Sala solo van a ligar y cuando les he preguntado parece que les molesta. Está siempre lleno. Una vez que has pagado ya no quieren saber nada de tí.",1,Hace 9 años
83,Patty MonCo,"Gimnasios HOLIDAY GYM
SUBEN LA TARIFA SIN PREVIO AVISO
Y MIENTEN PARA CONVENCERTE DE QUE ES NORMAL. Y NO-LO-ES.

Mi reclamación ya está en Consumo, pero siento la obligación de contarlo públicamente para ayudar a quien lo necesite, porque está claro que esta empresa no nos va a ayudar jamás.

Muchos años siendo socia y último contrato firmado en 2013 para acceder a opción VIP anual.

Durante este tiempo, me planteé darme de baja, llamé y me convencieron para continuar con el argumento de NO PERDER MI TARIFA / MI OFERTA.

2018 - Me pasan el pago con 70€ más de lo habitual. Lo devuelvo convencida de que es un error y me acerco al Holiday Gym Vergara.

Allí miran en la base de datos y me enseñan que pone que siempre he pagado eso y también me mandan una copia de mi contrato donde lo pone.

Ante comprobaciones tan contundentes, me marcho pensando que llevo mucho tiempo equivocada sobre lo que pago... pero por si acaso, reviso mi cuenta del banco y consigo encontrar TODOS LOS RECIBOS con la cantidad correcta, la que yo pensaba.
Además, busco en mi buzón de emails y consigo encontrar la copia digital del contrato de 2013, por supuesto, con la cantidad correcta.

Vuelvo al gimnasio con estas pruebas y al mostrárselas, me cuentan que es posible que hayan modificado por error la cantidad de 2018 y que por un (supuesto) fallo del sistema, se modifica automáticamente en toda la base de datos y con carácter retroactivo, es decir, se modifica mi contrato y todas las cantidades abonadas anteriormente.

// Esto de por sí es ilegal y demencial; y más teniendo en cuenta que intentaron convencerme de que he pagado eso siempre //

Me dicen que en el Holiday Gym Vergara no pueden hacer nada, aunque sea al que voy siempre, y que acuda al que me di de alta: Holiday Gym Albufera.

A este otro acudo un sábado (con unas ganas locas de seguir gastando mis energías en esto) con todos los recibos y mi contrato impresos.

Con toda la paciencia del mundo, le explico el error que parece han cometido y le pido que, por favor, lo solucione porque en diciembre se vence mi contrato y quiero arreglarlo y seguir con mi vida como hasta ahora.

Él me explica a mí lo mismo que me explicaron en el centro anterior, el ‘fallo del sistema’, pero esta vez para confirmarme que efectivamente, me han subido la tarifa.

Estupefacta, le digo que no pueden hacerlo sin mi consentimiento ni haberme informado ni de esta manera tan absolutamente unilateral.

Y aquí viene lo bueno...

Me cuenta que:

1) En mi contrato hay una cláusula que estipula que a partir de los 3 años de antigüedad, pueden subir la tarifa la cantidad que consideren y sin mi consentimiento.

2) Que aunque en el contrato que yo firmé en 2013 no aparezca dicha cláusula, la empresa ha ido modificando mi contrato año a año, incluyéndola en algún momento.

3) Además, me dice que mandaron un email informando sobre la nueva ley de protección de datos (la famosa GDPR de mayo de 2018), en el que pedían la aceptación obligatoria para continuar en el Holiday Gym y donde aprovecharon para incluir la aceptación de esa cláusula (abusiva). Y no recuerdo ni haber clicado en ese email.

No soy abogada, pero de momento recopilemos la cantidad de acciones fraudulentas o ilegales:

- Modificación de datos sensibles de la base de datos que afectan de forma directamente negativa al cliente.
- Mentir al cliente descaradamente, perjudicándole económicamente y causándole molestias de otros tipos y colores.
- Uso de cláusulas abusivas.
- Modificación del contrato de forma unilateral y engañando en consecuencia directa al cliente.
- Uso de comunicaciones de políticas de protección de datos para desproteger aún más a sus clientes.

¡Y quién sabe qué más!

Señores del Holiday Gym, han perdido una cliente fiel que os recomendaba, pero aún están a tiempo de poner orden en todo este chiringuito construido sobre naipes que tarde o temprano (más bien temprano) acabará desmoronándose.

Gracias.
Por nada.",1,Hace 6 años
84,Pray,"Aparte del calor que hace y que muchas cintas no funcionan, hay una recepcionista super borde que ni saluda ni te mira a la cara y un señor de la limpieza que incómoda mientras haces los ejercicios.",1,Hace un año
85,Toni Socias Colomar,"El equipo Holiday Gym ha realizado un trabajo nefasto a la hora de gestionar las cuotas y las compensaciones a causa del COVID-19. En primer lugar, no compensaron el dinero perdido a causa del cierre de las instalaciones. Y para colmo, tras haber enviado más de cinco sugerencias para darme de baja e intentar contactar con ellos de todas las maneras posibles durante los último 3 meses, este día 1 de Julio, me han cobrado de nuevo la cuota trimestral. Por lo que se, hay varios casos como el mío. Me parece una vergüenza que una entidad de este tamaño recurra a estos juegos sucios para quitarle el dinero a las personas. Seguramente al ver esta crítica, si contactarán conmigo, pero no para las gestiones importantes y para ayudar a sus clientes.",1,Hace 5 años
86,JAVIER ARKOTXA,"Un desastre el proceso de baja. Quiero darme de baja en Mayo (dentro de mes y medio) y a pesar de todos los esfuerzos y comunicaciones enviados, me obligan a acudir personalmente. Resido en el extranjero y no puedo acudir ni tengo ningún familiar que pueda pasar para hacer este tramite. NO tiene ningún sentido que para el tramite de dar de baja te obliguen a acudir personalmente. Puro abuso de posición que no faciliten lo necesario para que este tramite tan sencillo en otros sitios aquí sea imposible. Y no existe la posibilidad de hablar por teléfono con nadie. Solo a traves de Sugerencias de su web. Así que piénsate darte de alta porque para darte de baja te lo ponen realmente difícil.",1,Hace 2 años
87,Pedro Cedeira,"Instalaciones amplias, material súper ordenado, vestuarios limpios, gente encantadora tanto en sala como en recepción. A mi me mujer le encantan las clases colectivas! Un lugar perfecto para entrenamientos de todo tipo.",5,Hace 4 años
88,Turbox1601 Roja,"Excelente me encanta,trabajadores muy atentos gracias y el gym espectacular y limpio amplio de todo un lujo gracias 😊…",5,Hace 9 meses
89,Teresa Corcobado,"Después de más de 2 meses reclamando un doble pago, es decir, me cobran tres meses y luego 9 meses y se solapan los tres primeros meses, siguen sin darme solución. He llamado más de diez veces y he escrito otros tantos correos, sin respuesta o dándome largas e iniciando correos nuevos para que no se registre lo que yo os escribo, sois unos timadores. No estoy dispuesta a pagar 100 euros de más, por eso he iniciado las acciones más favorables para mis intereses, empezando por una reclamación ante la Dirección General de Comercio y Consumo. Como pagas con tarjeta no puedes anular el pago.",1,Fecha de edición: Hace 8 años
90,Gema Prieto Molina,"Les avisé por escrito en su web q no me pasaran la cuota por enfermedad (porque por supuesto no puedes contactar ni por mail ni por tfno y yo no podia ir presencialmente) y me la han pasado igualmente.
He tenido que ir a pesar de q me han recomendado reposo y ni me lo devuelven ni me dejan darme de baja hasta dentro de 6 meses, cuando se me cumpla. Les adjunté mi ezcrito anterior y el informe médico, esta vez en la app porque no recogen nada en papel (alucinante, porque si le hubiera pasado a mi padre que no tiene ni móvil?).

Pues al final he tenido que poner una reclamación en Consumo porque el banco no hace devoluciones si ha sido con tarjeta. Con lo cuál,  si se me vuelve a vencer me vuelven a pasar la cuota, como si lo viera

Todo problemas, si en vez de devolver dinero fuera para pagarles, seguro q ue ya hubieran hecho caso

Asi que no useis la web ni la app porque pasan de todo

Unos sinvergüenzas",1,Hace 5 años
91,Amaro Vázquez Villar,"Muy buen gimnasio. Cumple con las normas higienicas actuales. La sala de pesas muy amplia y con mucha variedad de máquinas en general. Muy buen ambiente y personal agradable y atento, en especial, Omar. Muy contento.",5,Hace 4 años
92,Delsy Rolon,Es mi lugar favorito de mi día a día... el gimnasio en general está muy bien... pero por mi parte quiero destacar el trato del personal en especial de Rebeca 💪🤗 es muy amable ordenada y atenta... resuelve las dudas que puedas tener de algún ejercicio te ayuda y sus clases me gustan mucho... agradecida con ella.…,5,Hace 3 años
93,Evelyn Fuentes,"He ido a las clases de Yoga y Pilates de Alejandra y son muy buenas. Es evidente su preparación y sobre todo su preocupación por los alumnos, corrige durante la clase y da muy buenos consejos. Excelente!!!!",5,Hace 2 años
94,Juan,Buen gimnasio pero en verano ahorran en aire acondicionado. En la zona de máquinas hay tubos que mueven el aire y hace muchísimo calor,1,Hace un año
95,Moy Marín,"Primero quitan la fuente de agua y ahora quitan la sauna los fines de semana. Recortan servicios sin proponer alternativas ni tomar medidas compensatorias...de vergüenza, esto no es ni de lejos lo que era hace un par de años.

Corrijo, han quitado la sauna desde hace más de un año, presuntamente por el tema COVID. Pero por Dios, si por su humedad relativa y su temperatura, la sauna es el sitio más seguro de TODO EL GIMNASIO frente al COVID-19!. La escusa de la situación sanitaria para quitar este servicio no tiene ni razón de ser...otra cosa es el tema costes. ¿Cuándo la van a volver a poner en marcha la sauna?. Les recuerdo que es un servicio del que disfrutábamos y se nos ha privado del mismo a los socios sin repercutir este hecho en nuestras cuotas. Gracias y un cordial saludo",1,Fecha de edición: Hace 3 años
96,Nacho Torres,"Terrible atención al cliente y trato. los servicios que prestan son muy pobres. Para darse de baja es terrible, no tienen ninguna forma de contacto y unas políticas abusivas para que no puedas dejar de pagar. Un gimnasio con la única procupación de retener a los socios aunque no quieran ir.",1,Hace 4 años
97,Miryam Sanchez Roldan,"Está bastante bien.Tiene bastantes máquinas, Ring de Boxeo, sala de clases amplía. Lo único que reseñar es que no hay nadie en sala.Ningún monitor ni empleado de ningún tipo para nada. Está bien pero no hay nadie a quien acudir si en algún momento necesitas algo",3,Hace 8 años
98,antonella zorrilla,"Pongo una estrella porque no se puede menos, NUNCA me mandaron un aviso de que iba a acabar mi membresia de 5 meses ya que claro les conviene que a uno se le pase y automaticamete cobrarte denuevo 5 meses mas lo cual me parece una TOTAL FALTA DE TRANSPARENCIA la estaba pasando bien con este gym pero esto realmente me decepcionó.",1,Hace 2 años
99,Antonio Jose Martinez Sanchez,"Darse de baja no puede ser más difícil. Todas los obstáculos que puedas imaginar para seguir cobrando en cuenta.

Pedí la baja, y no solo no me han dado ni me contestan, si no que me siguen cargando el importe.

¿Qué trato es este? ¿Dónde está atención al cliente?

PD. Os he escrito varias veces por la sección Sugerencias de vuestra app sin recibir ninguna contestación, como tantas otras personas a las que estáis estafando.",1,Fecha de edición: Hace 5 años
100,Valeria Abellán,"Gimnasio mucho más grande y equipado de lo que esperas, clases variadas, me gusta mucho!",5,Hace 8 meses
101,A d M G,"En la planta de abajo esta la sala de bicicletas estáticas ( ellos le llaman CILO INDOR.....), bueno pues esa sala huele super fuerte a sudor, la ventilación es ninguna....., en general el gimnasio huele un poco mal... dicen que limpian todos los dias pero la sala huele a sudor.
tiene un cuadrilátero de boxeo que esta muy chulo.",1,Hace 6 años
102,Pelayo Castells fernandez,"los baños huelen mal, la sauna lleva sin funciona años, si se te olvida la pulsera no puedes entrar, no hay cobertura dentro del gimnasio, estafadores con el tema de cobrar la mensualidad y la cancelación",1,Fecha de edición: Hace un año
103,Gero MB,"Con motivo de ahorro en luz, hay que entrenar en total oscuridad. En días de sol que solo tendría que abrir las cortinas de los ventanales, también las cierran. El agua de la ducha también sale medio fría, imagino será también por ahorro",1,Hace 3 años
104,Maria J. C. R.,Una estafa. Cuidado con los cargos no autorizados en las tarjetas de crédito. Yo me apunte por 3 meses y les dije que no iba a renovar más. Después de este tiempo me cargaron otros 3 en la tarjeta. Por más mails y quejas que he enviado no me han devuelto nada. Una vergüenza de sitio y totalmente despersonalizado. Atención al cliente=0,1,Hace 7 años
105,Sebastián Cáceres,"Nunca se inscriban en este gimnasio, son unos estafadores!
Solicité en varias ocasiones a través de correos electrónicos y a través de su aplicación móvil que me den de baja y nunca lo hicieron. Además,  nunca  contestan el teléfono. Tuve que cambiar mis tarjetas para que me dejen de robar 100EUR cada 90 días.",1,Fecha de edición: Hace 5 años
106,Valeria Durán,"El gimnasio super completo, buen ambiente y todo en excelente condición. Me atendió Karina muy amable, me orientó y contestó a cada una de mis dudas. ¡Muy buen espacio para entrenar!",5,Hace 2 años
