id,name,comment,rating,review_date
77,Rebeca Espadero,Menudo cambio ha dado el gimnasio!!!! Está brutal después de la reforma!!!! Bravo señores!,5,Hace un mes
78,Gloria Serrano,"Vergonzoso lo de este gimnasio me ponen una sanción sin poder reservar hasta el próximo 30/05 clases por no haber cancelado o asistido abfos clases reservadas. Cuando no las he podido cancelar que me daba error la app y envié la incidencia por la app y nadie me contestó. Solo contestan por aquí por las reseñas a las quejas. Estoy pagando y me sancionan??? Encima de que las máquinas y el material faltan esta desgastado y viejo, lleno de gente vayas a la hora que sea del día . Huele a sudor fatal por todo el gimnasio. La gente sigue sin hacer caso y deja el material donde le da la gana se reservan las máquinas, o se tiran media hora mirando elovil en las máquinas .... No entiendo que tenga que pagar yo las consecuencias de un error de la app al querer anular clases porque no llego a tiempo del trabajo y les pase la incidencia ya dos veces sin recibir respuesta.
Además que tengo que pagar el gimnasio y el entrenador personal cuando nos deberían hacer descuentos . Me parece ya abusivo y las subidas de los precios . Ruego me quiten la sanción para poder reservar y no esperar al mes siguiente no es culpa mía es error de la app que ya les envie dos veces. A ver si abren pronto el gym de Berrocal a ver si empiezan a irse la gente y toman medidascon los usuarios a empezar a mimarlos y no que hacen ofertas y miman a los nuevos siempre
Los monitores todos todos todos majísimos , de verdad es lo que le salva al gimnasio que son todos agradables , simpáticos y te ayudan en todo . Les doy un diez a todos y todas los monitor s y entrenadores . Lo mejor del gimnasio ellos sin duda.",1,Hace un año
79,Carlos Cuevas Fernández,"Mantenimiento lamentable del gimnasio. Cada vez peor. Maquinaria rota que tardan semanas en reparar o directamente no se reparan, tapizados de las máquinas rotos desde hace meses, algunas máquinas demasiado juntas y colocadas sin sentido (máquinas para el mismo grupo muscular en extremos distintos del gimnasio)  No existe la figura del monitor de sala, el que tenga dudas o no sepa hacer algún ejercicio allá se apañe. Los vestuarios de chicos no tienen ventilación y los urinarios están rotos, los lavabos te echan el agua encima, todo reclamado y sin solución real. Con la subida de precios esto no es ya un low cost con lo que se podría esperar un mejor servicio. Los monitores, con carácter general, son lo mejor del gimnasio.",1,Hace 2 años
80,Antoñito Rn,"Después de un año sin ir, me he llevado una gran sorpresa para bien.

En horario de mañana puedes entrenar sin problema.

Destacar las clases de spining lo bien ambientadas y dinámicas que son gracias a sus monitores, en especial Javier!😃",5,Hace un año
81,María de los Ángeles Fernandez,"Tengo 3 años yendo a este gimnasio y me encanta es súper completo tiene de todo tipo de máquinas, el horario me permite entrenar o muy temprano o lo más tarde por lo que me facilita siempre el ir… tiene muchísimas clases y a todas horas y lo mejor de todo es que las puedes reservar y así no perder tu cupo! Ahorita han puesto máquinas nuevas y más cantidad por lo que no hay que esperar tanto para poder usar una! Sus instalaciones muy limpias como él área del sauna y el solar súper bien.. muy contenta jamás me cambiaría!",5,Hace 2 años
82,Dayana Dos Santos,"El gym está bien en cuanto a distribución y áreas es lo bastante completo, el problema está que la climatización ,es muy mala ,hace calor y huele fatal deberían poner noc rociadores para minimizar los malos olores, ya que hay mala climatización y para colmo huele fatal  .no me dan ganas de entrenar porque se nota que hay gente que no se baña y para colmo entrenan así destilando  su mal olor .",2,Hace 10 meses
83,Abel Mateos,"Todos los veranos es la misma historia. Tengo que estar quejándome por el calor insoportable al entrenar porque tienen apagado el aire acondicionado y solo lo programan para ciertas horas. Al final, he tenido que poner una denuncia en consumo y seguiré quejándome hasta que lo solucionen. La situación se agrava aún más cuando llueve un poco afuera porque se crea un bochorno adentro que es insoportable. Necesitan solucionar esto urgentemente. Las cuotas no se olvidan de cobrarlas.",2,Hace un año
84,Erzergio,"Actualización 29/12/2023:

Vuelvo a actualizar la reseña y a aumentar en otra estrella la puntuación porque reconozco que desde Dreamfit Villaverde están mejorando.

Actualmente hay menos masificación y el gimnasio está mejorando en cuanto a máquinas y sobre todo, y más importante, en mantenimiento. Las cosas se rompen del uso, es normal, y lo están acompañando de rápidos mantenimientos y reparaciones correspondientes

Ha aumentado el personal que trabaja y se nota. Hay más monitores en las salas y más atentos a la gente.

Me alegro mucho de que sigan mejorando.

REVIEW 10/10/2023:

Hace una semana puse la review de abajo con 1 estrella. No sé si habrá sido en parte por mi reseña y alguna que otra más comentando lo mismo, pero el gimnasio Dreamfit ha sufrido una tendencia a mejorar.

Han arreglado poleas rotas, hay monitores bastante más activos por la sala y además han traído un par de máquinas nuevas. Creo que debo ser justo y los mismo que me quejé hace un semana, ahora doy este comentario positivo.
Subo mi valoración a 3 estrellas. Si se mantiene esta buena tendencia seguiré comentando y aumentando la valoración.

REVIEW 3/10/2023:
Actualmente es inviable poder realizar un entrenamiento de calidad en este gimnasio.

MASIFICACIÓN. Esa es la palabra que actualmente describe a este gimnasio. No soy un cliente ocasional de Septiembre, soy cliente habitual de Dreamfit-Villaverde desde hace varios años.
Desgraciadamente, tras el verano o tras las navidades, sufrimos una masificación que hace que un gimnasio con tanta calidad y variedad de máquinas, se convierta en un gimnasio en el que debes plantearte si apuntarte en estos momentos.

Como es normal, debido a tanta afluencia de gente, ciertos usuarios (normalmente los de nueva incorporación) realizan un mal uso de poleas y máquinas. Esto provoca, como pasa actualmente, que haya hasta 3 poleas rotas en las instalaciones, lo cual, junto con el aumento de gente, suma más puntos negativos en el uso y disfrute de las instalaciones.

Todo esto es un lástima, ya que el gimnasio es muy grande y posee muy buenas máquinas. Además, los monitores son muy majos y suelen estar atento. Pero esta situación es consecuencia directa de esta masificación.

Más gente = mayor deterioro de máquinas, peor calidad de todo el material. Todo más descolocado, máquinas y discos sin descargar, mancuernas tiradas por el suelo...

En una reseña no todo puede ser quejarme. Qué soluciones propongo?: Se debería limitar el aforo del gimnasio. Es inviable que haya tanta gente al mismo tiempo dentro del recinto. El gimnasio está ganando más beneficios con toda esta gente?, aumenten los monitores de sala. Que cuiden que la gente haga uso responsable del material. Que se cercioren que la gente descarga las máquinas, y si no las descargan, que llamen la atención a la gente. Forma parte de su trabajo.

PD: Si la situación mejora, y se escuchan todas las reseñas negativas que reflejan la situación actual, cambiaré mi reseña.",4,Fecha de edición: Hace un año
85,Almudena Perez,"En abril retomé el gimnasio y cada día estoy más satisfecha. Soy usuaria de la sala de máquinas principalmente y busco los horarios menos concurridos para entrenar dependiendo de los turnos en el trabajo. Es un gimnasio con horario amplio, muchas clases, bien organizado y muy limpio, algo imprescindible para mí. He sido usuaria de otros gimnasios y Dreamfit Villaverde es el que mejor se ha adaptado a lo que buscaba: flexibilidad horaria, limpieza, salas en perfecto estado, clases y una atención muy buena.",5,Hace 2 años
86,Iriem Iriem,"Hace ya año y medio que soy socia de este gimnasio. Posee buenas instalaciones, muy completas y ofrecen muchísimas clases colectivas para elegir. En cuanto al precio, lo veo bastante razonable.
El personal resulta muy competente, cercano y amable. No dudan en ayudar siempre que se les solicite.
Las clases colectivas son muy variadas y los monitores que las imparten están muy bien preparados. Personalmente creo que es lo mejor del lugar.
Respecto a la limpieza y mantenimiento de las instalaciones, ninguna queja. Siempre hay personal limpiando el lugar y no es raro encontrarlos por doquier.
Si algo no me gusta del gimnasio es la música ambiente. En mi opinión, está demasiado alta lo que obliga a poner la música propia (que muchos llevamos  en nuestros móviles) demasiado alta. Y por supuesto, el otro problema es las horas puntas donde la afluencia de gente hace, en algunas ocasiones, dificil acceder a algunos recursos (clases, máquinas, etc). No obstante, esto último es algo comprensible y que ocurre en cualquier gimnasio con una buena afluencia de público.",3,Fecha de edición: Hace un año
87,araceli fraile damas,"Muy buen gimnasio, los monitores excelentes y muy buenos profesionales. Las instalaciones están súper limpias y se preocupan mucho por el estado y buen funcionamiento de las máquinas,y algo que me parece importante es que promueven el que haya buen rollo entre todos y haya momentos divertidos además de estar al tanto de como realizas los ejercicios y como evolucionas. Hay mucha complicidad y casi acabas haciendo amigos y más en el barrio que está. Es todo un lujo",5,Hace 2 años
88,Laura Redondo,"No ponen aire acondicionado, hace demasiado calor. También falta material, como bancos. Con lo que han subido los precios ya podrían invertir un poco en mejorar las instalaciones.",1,Hace 6 meses
89,Iván Sánchez,"Hace un calor inhumano en el gimnasio, no ponen el aire acondicionado. Si le indicas al encargado que hace mucho calor, cada día te pone una excusa y le dice a cada persona un motivo distinto. Desde que el aire sí está puesto, que ellos no lo controlan, que salta el aire automático, que se enciende más tarde, etc etc. Buenas instalaciones pero trato hacia los clientes muy desfavorable.",1,Hace un año
90,SONIA MARTIN,"El gimnasio si vas por la mañana tienes sitio pero por la tarde imposible. El profesor de boxeo no sabe tratar a los adolescentes ni respeta ni motiva, se piensa que las chicas van a ser profesionales y si no haces lo que quieres, se cabrea y no sabe controlarse. Puse una queja a través del mail y todavía estoy esperando respuesta...el resto de profesoras y clases estupendas",1,Hace un año
91,manriqueization m,"Masificado se queda corto. 37 pavazos para estar media hora para coger una máquina o una triste barra. La única hora a la que medio se puede entrenar es de 22 a 23. Eso sí, si sales un día a las 23:01 te mandan un correo amenazándote con sancionarte. Directores de orquesta 🚬…",1,Hace un año
92,Iván Mariscal,"Lamentable gimnasio. Hiper masificado, máquinas que se averían constantemente, sauna y baño de vapor averiados cada dos por tres, aire acondicionado inexistente... Todo por ahorrar costes. Eso sí, la cuota de socio la han subido este año y no es precisamente barata. Y para colmo hace poco colocaron el cartel de la foto que he subido con esas ridículas normas. Creo que no están en condiciones de imponer normas para que los socios cumplamos cuando ellos no cumplen con su parte de mantener el gimnasio en buenas condiciones. Yo me estoy planteando seriamente darme de baja. El problema lo tendrán cuando abran otro gym cerca que le haga competencia, porque somos muchos los miembros que estamos hartos.",1,Hace 2 años
93,daniel Martin,"Muy poco mantenimiento en las maquinas, en la mayoría de las cintas tienen algún defecto: están cojas, no se elevan, no se encienden… lo mismo con las elípticas de las clases virtuales.
Luego siempre que hay clase de boxeo esta todo ocupado y no te dejan hacer entrenamiento libre, ademas que de maquinas como aperturas solo hay una y hay cola de dos o tres personas siempre… vamos un desastre de gestion e inversion, otros dreamfit tienen cintas con pantallas y conexion con Apple Watch, aqui date un canto en los dientes si no te cae agua de una gotera. Desastre? Sí. Si hubiera un basicfit en el barrio me iria sin pensarlo.",2,Hace un año
94,Dani BF91,"Hoy he dado mi primera clase y tengo que agradecer a Noelia,  que ha dado clase de Dream Cross hoy jueves 28 a las 19:00 lo atenta que ha sido conmigo y por su paciencia. He salido muy contento y con ganas de seguir probando clases y mejorando.

Gracias Noelia por tu dedicación",5,Hace un año
95,David C.,"Ponen que puedes probar el gimnasio y luego cuando llegas te dicen que no puedes utlizarlo en este gimnasio, que te vayas a otro, he pedido que me muestre donde pone que no se pueda utilizar aquí, total que no me apuntaré a este gimnasio porque el trato es pésimo y ni siquiera me han ofrecido una visita. Cómo se supone entonces que voy decidir apuntarme o no? Luego llega el supervisor chulería a decirle que sino me gusta que me vaya otro gimnasio, gracias por tu recomendación.",1,Hace 2 años
96,Sonia C.P.,"Me parece un gimnasio genial, hay muchas máquinas, clases dirigidas (un montón de variedad y muy completas) es amplio, tiene sauna, baño de vapor, solarium, se puede hacer deporte al aire libre también...por el precio que tiene yo le doy un 10. Además los monitores son super cercanos y encantadores. Y el personal que atiende en recepción adorable.
Tiene unos horarios muy buenos de manera que casi todo el mundo pueda encontrar un hueco para venir al gym.
Yo no me cambio, calidad precio genial!!",5,Fecha de edición: Hace un año
97,Jose Uzcategui,"Un gimnasio excelente con material en excelentes condiciones, un amplio catálogo de clases desde el boxeo hasta el baile. Las máquinas nunca se rompen y la gente es amable y te ayuda con lo que uno necesite. No me arrepiento en absoluto de haberme apuntado :)",5,Hace 2 años
98,Rubén Díaz,"Me parece un gimnasio increíble, tiene todas las máquinas que pude imaginar,la zona de cardio es muy amplia y las clases son muy variadas y lúdicas, el trato es increíble tanto en recepción como por parte de los monitores, y tiene un ambiente muy guay, es como una gran familia.
Llevo casi un año en el dreamfit de Villaverde y nunca he tenido ninguna mala experiencia. Además siempre los monitores están atentos y te ayudan con lo q necesites. En mi opinión es el mejor gimnasio teniendo en cuenta la gran amplitud y calidad en las salas de musculación tanto como en las de cardio y en las clases, además que cuenta con un segundo piso y una parte exterior equipada cada una de ellas con su zona de cardio y de musculación.
Hablando de los vestuarios me parecen muy amplios y completos, ya que cuentan con ducha, secadores de pelo, inodoros, taquillas y una zona muy amplia donde cambiarte e importante muy limpios. Por otro lado el gimnasio también cuenta con un solarium y una sauna ambos muy bien equipados y con una comodidad excelente. Y para rematar tiene un precio muy asequible, una limpieza impecable y  unas tarifas muy cómodas además de constantes ofertas por parte del gimnasio. En definitiva me parece el mejor gimnasio que he visto por su gran calidad y precio.",5,Hace 2 años
99,David Martinez,"Es el único gimnasio de la zona... Esta masificado, más de lo que seguro la situación actual permite. Muchas veces tienes que estar esperando para las máquinas a más de una persona... Lo que ocasiona broncas entre los usuarios. Las jaboneras del baño generalmente están vacías... Los monitores son agradables pero no sé detienen en controlar al personal o donde van dejando las cosas, que suelen estar por ahí tiradas. Creo que tiene mucho que mejorar, desde la limpieza, hasta el número de socio que admiten.",2,Hace 4 años
100,Sonia ESTEBAN MARTÍNEZ,"Gimnasio bastante grande con un montón de actividades para hacer. L@s monitor@s encantador@s. La cuota quizá un poco alta, pero las cosas que valen la pena se pagan. Y efectivamente hay momentos del día que para entrenar hay mucha gente, pero eso demuestra el interés que se tiene por pertenecer a este Gimnasio.",5,Hace 2 años
101,Susana Gonzalez,"Yo no entreno en sala, así que no sufro lo que veo en muchas de las reseñas sobre la masificación a la hora de usar las máquinas y otro tipo de material. Se ve a mucha gente, sí, no apetece. Sin embargo, atiendo a las clases dirigidas y por norma general estoy bastante contenta con ellas. Ciclo y Body Pump son mis preferidas y nunca me quedo sin plaza, de hecho, en los 8 años que llevo en el gimnasio, solo una vez no había ninguna bici libre y yo soy de las que llega a menos 2'. Hay monitores que me gustan mucho, Óscar, Iván, Ribaldo, Jose (las pocas sesiones de ciclo que da). También aprovecho el ciclo y la elíptica virtual, que son una manera tranquila de hacer un entrenamiento dependiendo de lo enérgica que se sienta una.
Me cuesta mucho dar 5 estrellas porque no creo que seáis perfectos, pero yo seguiré siendo clienta vuestra por mucho tiempo.",4,Hace 2 años
102,olhemes,"Lo que tengo que valorar en este gimnasio, y que es muy personal, son las clases de baile latino, creo que es el único gimnasio de Madrid que dispone de un profesor profesional, de academia, nada de iniciados en el baile. También he probado otras clases como Bodycombat y los monitores son bastante buenos. Sólo con eso ya me compensa pagar la cuota, y luego tienes la variedad de máquinas y de clases. Apto para todas las edades.",5,Hace 2 años
103,Sara Rodríguez,"Gimnasio grande, con buenas instalaciones aunque MUY masificado (especialmente por las tardes de L-V y los festivos por la mañana ya que no abre por la tarde) y cada día está más caro aún sin muchas mejoras aparentes. Las máquinas y las poleas se tiran rotas días e incluso semanas y no abre domingos ni festivos por la tarde. Cuenta con parking amplio y cómodo por el CC en el que está ubicado. Cuenta con posibilidad de servicio de entrenador personal (pago aparte) ya que los monitores no ayudan mucho, solo dan las clases que tienen asignadas y colocan pesas (muy típico en franquicias de este tipo). Además , la climatización no suele estar muy acertada.",3,Hace 2 años
104,vera love,"El gym tiene buenas maquinas, pero el personal es MUY DESAGRADABLE, falta muchos cuesos de atención al cliente ( te dicen las cosas con desprecio, solo les hablan bien a los amiguitos, las pesas no estan recogidas, exceptuando antes de cerrar el gym, no dejan grabar - si no eres monitos o amiguiti, de nuevo-). Es EL PEOR trato que me dieron en un gym CON DIFERENCIA.",1,Hace 2 años
105,Jesús Rodríguez Ruiz,Clases colectivas e instalaciones muy bien pero no hay monitores en sala. Si le preguntas a alguno de los de recepción te remiten directamente a la aplicación aunque tú no sepas lo que te conviene y si no sabes hacer un ejercicio o como funciona una máquina pues mala suerte. Deberían mejorar este aspecto. También las subidas de precio constantes que no vemos traducida en una mejora de los servicios.,3,Fecha de edición: Hace un año
106,Sandro Flores,"Pagas 36 euros al mes para pasar calor, porque no se dignan a poner el aire acondicionado en lo días calurosos. Ni siquiera hay ventilación, es llegar y sentir un hedor que mezclado con el calor es insoportable. Además, amplian zonas pero no compran mas material, por lo que el entrenamiento acaba siendo mediocre. Espero que mejore la situación.
Pd. El dia suelto son 15 pavos, casi lo mismo que el Fitness Park, siendo mucha mejor instalacion el Fitness Park.",1,Fecha de edición: Hace 11 meses
107,Panadero Toribio Parra,"He ido a ver el gym para ver si me apuntaba. Sin aire acondicionado, luces apagadas, pantallas también , incluso no vi nadie limpiando, se vio bastante suciedad. Vi también materiales en mal estado y algunas máquinas pendientes de reparar. Otro problema que le veo es que había mucha gente y es difícil entrenar así. No me voy a apuntar ya que el precio tampoco es low cost.",1,Hace 2 años
108,Juan Fernandez,"Llevo entrenado en este gimnasio casi 8 años, tengo muchos amigos entre los monitores y distintos usuarios. De repente, acudo hoy a la instalación y me deniegan el acceso el coordinador José Herrera y el director Agustín Pedrero (el que admite que por error me ha confundido con mi hermano gemelo) por alegar que han revisado las cámaras de seguridad y que el día anterior estaba haciendo clean and jerk tirando la barra al suelo (haciendo mucho ruido). También alegan que como ahora utilizó Gympass y no soy usuario del centro, a pesar de que lo he sido durante casi 8 años, no tienen que darme más explicaciones de que me expulsan de la instalación de forma permanente (por hacer ruido al tirar la barra).

Si no puedo entrenar en una instalación deportiva, entonces a qué se viene? . Creo que si te expulsan de un gimnasio sin más explicación de que la barra suena mucho cuando entrenas, es para que las personas que gestionan el centro reflexionen un poco sobre lo que es el entrenamiento y el uso de una instalación deportiva.",1,Hace 2 años
109,Isabel HA,"Estoy muy contenta, hace años que no pisaba un gimnasio y cuando me apuntaba no iba y ahora estoy a tope, no llevo mucho y voy sola, todavia no me lo creo!! , me gustan las clases me gusta el gimnasio es bastante grande y tiene de todo.lo q puedas necesitas. Los monitores son majos y te ayudan q yo lo necesito bastante xq soy bastante tope. Sin más lo recomiendo bastante ahhh!!! Importante precio aceptable para todo lo q te ofrece",5,Hace 2 años
110,Atm a ti,"Me encanta la instalación, y su personal está altamente cualificado",5,Hace 2 meses
111,Gabriela Rivera,"Cada día peor. Más lleno. Y los recortes de hora los fines de semana, no benefician a los usuarios. Además las fotos que hay en las imágenes del gym tienen muchos años. Las máquinas ya se ven viejas, sucias, todo muy junto, desactualizado.
Y verás la gracia cuando pegue el sol los días de calor sobre la lona blanca que da hacia el parque que a los que solemos usar las treadmill de cerca de las ventanas… el blancazo. Tmb el cachondeito y poca profesionalidad que muestra el personal de sala es interesante.

Verás en verano que uno no va a poder usar el solárium con el armatoste que están montando abajo del todo. Porque dudo que estén poniendo un circuito se Crossfit, subiendo precios, para quitarlo antes de verano que es cuando la parte de abajo se peta junto a la se arriba con las tumbonas

Por cierto. Si os quejáis te bloquean el acceso y salida. Y hasta que consigas hablar con un encargado reza para que te desbloqueen.

Primeras dos subidas de precio en 2023 por ""la inflación y subida eléctrica"" y 2024 sin motivo alguno que pasas a pagar 38,90€ y atentos a todas las nuevas tarifas caras

Reparaciones cada vez peores en las maquinas. Las duchas peores. Las mujeres nos quedamos un 50% de la semana sin agua caliente y los monitores/información se ríen en tu cara o se hacen los tontos para no darte hojas de reclamaciones y te dicen haz tu sugerencia mediante el correo del QR.

Saludos",1,Fecha de edición: Hace un año
112,Joshua Ayuso Cabañas,"La verdad me gusta bastante este gym, el personal es muy amable, precio para mi gusto bastante asequible dado la amplia gama de máquinas, ( aunque hecho de menos que haya más de una máquina de press militar sentado, pero eso es algo a gusto personal xD) los usuarios dan un buen ambiente de Gym de toda la vida, mancuernas de un peso grande ( algo muy importante para mi gusto)para marcar buenos objetivos de fuerza, en megafonía se dice varias veces que se compartan las máquinas, algo que me parece un acierto total. No le doy las 5 estrellas por la afluencia de gente que hay, aunque lo entiendo perfectamente al ser un gym bastante grande y al ser el gym más completo con diferencia de todo Villaverde Bajo y alto, San Cristóbal y Ciudad de los Ángeles. En resumen, es un muy buen gym, apunto que Javier, el hombre que suele estar en recepción, es un tío de lujo, subirle el sueldo 😉",4,Hace un año
113,Loriagny de los angeles Teran fernandez,"Tuve un incidente el día de hoy mientras hacía mi cardio inicial en una de las caminadoras, el chico de limpieza mientras pasaba la aspiradora desconectó mi máquina y está paro de golpe, al sujetarme (para no caer al suelo, ya que pudo ser peor) me rompi un poco mi dedo y este dijo que iba por una cinta para mí y no regreso, cuando termine lo veo y me dice que (NO HAY BOTIQUÍN DE EMERGENCIA) por Dios. El tema es que este ni se disculpo por el incidente y el chico de la recepción tampoco. Que falta de empatía de esta gente y falta de respeto al no decir siquiera “Disculpa” algo tan simple. Habla de la clase de personas que son. Como consejo deberían de tener un botiquín de emergencia porque pudo ser peor, aparte mostrase más empaticos por las personas que entrenamos allí.",1,Hace un año
114,Daniel Urós,"La reseña va para el gimnasio, no para sus monitores que tienen que aguantar lo mismo que nosotros o peor.

Las instalaciones están anticuadas, en Verano hace más calor que en el exterior haciendo que sea peligroso para la salud entrenar en éstas condiciones. Las máquinas se averían con frecuencia y no se preocupan de arreglarlas o sustituirlas. Nada tienen que ver las fotografías donde se promociona la cadena Dreamfit a la realidad, un lugar hipermasificado, anticuado y con una cuota que no es barata.

Lo mejor son la mayoría de sus monitores que imparten clases espectaculares. He aguantado 6 meses y os admiro a quienes seguís entrenando o trabajando en éstas condiciones.",1,Hace 2 años
115,Ismaelo Madrid,"Llevo desde que abrieron pagando 25€ y ahora 35€.cada año suben la cuota sin motivo. Los monitores antiguos se han ido, han cambiado de directo o coordinador que tiene el gimasnio muy dejado y abandonado.a perdido mucho este gimnasio... Deja mucho que desear y el precio de ahora hay más baratos y mejores.... Esta claro que mal no le va ir pero no lo recomiendo habiendo más",1,Hace un año
116,Amancio Martinez Martin,"Desde las modernas instalaciones hasta el personal increíblemente motivado y un gran número de clases dirigidas, Dreamfit lo tiene todo 🔝

Imagina una zona exterior para tomar el sol y entrenar, puedes quemar calorías y tus preocupaciones al mismo tiempo!! 😎

Imagina una zona de sauna o baño de vapor, cuando salgas puedes decir que hecho ""un entrenamiento de alta temperatura"" 🔥

Un buen lugar para estar en forma y vivir un estilo de vida saludable 🍃

¿Sabéis cuál es el único ejercicio que todos podemos hacer sin cansarnos? Levantar la mano para ganar un año gratis de gimnasio!! 🙋🏻‍♂️

Altamente recomendado para amantes de los bíceps! 💪🏼",5,Hace 2 años
117,Ana Muñoz,"No está bien pedir reseñas positivas con regalito.
El gimnasio está demasiado masificado, es difícil encontrar una hora en la que no esté hasta arriba de gente.
Pensad en poner un aforo o ampliar una hora por la noche.
Las tres estrellas son por el personal, que son bien majos.",3,Hace 2 años
118,Adrian Segovia,Ahora a los de boxeo se les obliga a dejar los bolsos en las taquillas cuando esta tan colapsado que ni siquiera hay suficientes. Corre hasta el baño a mita de clase si te olvido algo en tu mochila me parece una tontería cuando nunca se había cambiado,1,Hace un año
119,Julieth Escobar,"Hoy sábado madruge a entrenar y no pude entrar porque estaba bloqueada porque 2 días anteriores cuando pude ir al gimnasio a las 6 de la mañana dejé la pulsera en casa me cobraron 0,50 € céntimos por dejar la pulsera no tenía la tarjeta sí que le dejé en efectivo los 50 cents hay chico que estaba atendiendo no sé el nombre un peruano ecuatoriano porque los instructores no se conocen porque nunca están al servicio de nada me hizo esperar la tía que estaba el día de hoy sábado 26 de octubre que apenas están escribiendo a su hija cuando ya me atendió ya había pasado media hora efectivamente me bloquearon por esos 50 céntimo que que yo había dejado para poder entrar al gimnasio obviamente no pude entrenar porque tengo el tiempo justo para ir a trabajar me tocó devolverme a la casa y me parece una ineptitud ya que es bastante caro el gimnasio para que tengamos que pagar cada vez que se nos olvida la pulsera y tiene que ser con la tarjeta no habilitan el pago en efectivo primer punto pésimo servicio entrenadora o lo que sea de entrenadores no le veo nada hubiera podido sacar 2 minutos para entenderme pues solo tenía una hora la esperen le dije me devolví a casa sin poder hacer ejercicio el día de hoy para irme a trabajar considero una negligencia que te cobren 50 céntimo así sea poco y no reciban efectivo sino solo tarjeta considero la falta de compromiso y entender qué es un servicio al cliente Seat muchas cosas pésimo servicio estoy sumamente disgustada mañana madrugaré igual a ver si al fin puedo entrar a entrenar cantante Karol gimnasio para que nos tengan que cobrar si dejamos uno  pulsera",1,Hace un año
120,Alberto Cartier,"No me ha gustado en absoluto. Solo he ido dos veces. El sistema de apuntarse a las clases impide que puedas planificar entrenamientos y el personal, aunque amable, no hace más que repetir las normas sin ningún tipo de flexibilidad. Además me quise despuntar, que dicen que puedes en cualquier momento, pero como entré por una oferta se quedan con un mes entero que no quiero ir. Fatal.",1,Hace 3 años
121,Amor Débil,"Últimamente el gym está hecho un verdadero desastre, se convirtió en una pista de patinaje, la ventilación hace que la humedad del local esté al 100x100. Las clases son jugarte la vida y la lesión, como he dicho, peligroso ir a las clases. Yo no sé de obras, pero tan fácil como poner ventanas que se puedan abrir. El local está cada día más sucio, necesita una limpieza integral, no vale con mantenerla hay que limpiar de vez en cuando a fondo. No vale solo poner excusas, así no se resuelven los problemas. Gracias",2,Fecha de edición: Hace 2 años
122,Lucía Villacieros Lacalle,"Hay tantas cosas que decir de este gimnasio… y muy pocas buenas.
-1: hace 2 meses me metieron en un despacho sin ningún testigo y sin avisarme de si había o no había cámaras (o sea que estábamos el recepcionista y yo solos) en donde me podría haber pasado cualquier cosa (además de ser ilegal), para “llamarme la atención” por supuestamente haber ejercido de monitora sin serlo, cuando nunca he hecho eso (fue el primer día de mis amigas y estuve entrenando con ellas y enseñándoles las máquinas, no me encontraba bien y solo me quede hasta que terminaran. Cosa que han todos cuando se ha mentido un conocido aquí) En NINGÚN momento me dijeron quién me acusó de ello y encima me quisieron hacer firmar un papel diciendo que estaba de acuerdo con ello (cosa que no hice) y me dijeron que tenía que hablar X día con el director. A los pocos días fui a  poner una carta de reclamación y puse un correo al director (que hasta día de hoy, todavía no ha respondido) y ahí me informaron que el director no iba a estar hasta finales de julio, entonces ¿Quién me iba a atender ese día que me dijeron? Por cierto no veo a esas mismas personas que me acusaron de esto, llamando a los monitores cuando más de un señor bastante mayor viene a “ayudarme” cuando en realidad solo quiere intentar ligar/manosearme y yo nunca pedí esa ayuda, pero como soy una chica joven se creen con la potestad de hacerme firmar ese papel.
2: las temperaturas del gimnasio son bochornosas, como climatizadora sé que a este tipo de locales se les obliga a poner un termómetro de TEMPERATURA y HUMEDAD (el cual no hay), no es normal que tal cual entres en el gimnasio tengas una capa de sudor por la cantidad de de humedad que hay en el gym, aparte que hasta mediados de julio en vez de poner el aire os dedicasteis a hacer las renovaciones de aire con el aire de la calle “porque está más fresco que el del gimansio” (según lo que me dijo un recepcionista)
3. Me hace mucha gracia que a mis amigas el otro día fuisteis detrás de ellas a avisarlas de que quitasen 2 discos de 5kg en la máquina de remo, pero sin embargo a más de un “amigo” vuestro le permitáis dejar 120kg en esas mismas máquinas. Por no hablar de lo que me encuentro en la prensa de gluteo/femoral. Igual que lo de dejar los discos manchados de magnesio, ir sin zapatos, usar discos en las poleas. Vamos, que según vuestra normativa todo esto está prohibido pero depende de quién lo hace ¿No?",1,Hace 2 años
123,M. Arcones,"Está genial, tiene todo tipo de servicios: musculación, cardio, crossfit, solárium, zona de entrenamiento funcional…",5,Hace 6 meses
