id,name,comment,rating,review_date
52,Candela Perello,"Llevo yendo a este gimnasio bastantes años ya que desde que lo probé por primera vez me ha parecido el mejor de todos los gimnasios a los que he ido anteriormente.
Tiene bastantes máquinas y yo de momento no me he tenido que pelear por ninguna. Bastante amplio y limpio.
Lo recomiendo sin ninguna duda y además si eres de ir a clases tienes un amplio abanico para elegir.",5,Hace 2 años
53,Kima Crespo,"El mejor gimnasio sin duda!! Llevo 7 años yendo y no me puede gustar más. Las instalaciones son buenísimas, hay un montón de máquinas y material. Las clases son top! Hay muchas y muy variadas, sobretodo por las tardes (vamos ese equipo bodycombat ahí), hay super buena energía y buen rollo.
Para mí lo mejor que tiene este gimnasio es el equipo humano, entrenadores y profes, cordinador, director, los chicos de prácticas que anda por la sala... todos, todos siempre están dispuestos a ayudar y a aconsejarte, eso para mi tiene un valor incalculable.

Que voy a decir... lo recomiendo muchísimo (bueno, no tanto que después venis todos y se peta jajaja)",5,Fecha de edición: Hace 2 años
54,Rocío P,"Muy buena relación calidad-precio. Tiene muchas clases disponibles a muchas horas. Las instalaciones son nuevas y está todo muy limpio. La mayoría de los monitores son encantadores.
El hecho de que con la pulsera puedas entrar,. Reservar y usar una taquilla me parece increíble.
Los vestuarios son muy amplios. Lo recomiendo.",5,Hace 6 años
55,Lucía Sánchez Vírseda,"Máquinas, monitor@s, clases de todo tipo yoga,body pump, pilates, body combat l, boxeo.... Todo un 10. Además de tener más máquinas de las que sepas manejar, cuenta con un montón de clases por si no te apetece ponerte tú sola, tanto con monitor como online (como con un monitor que te dirije a través de una pantalla), tiene varias salas, incluida una de estiramientos, además me parece que tiene sauna y solarium la verdad que a eso no he ido porque no me da la vida. Muy buen gimnasio y todo bastante nuevo.",5,Hace 2 años
56,Gabriela Medina,"Si quieres verte guapo y fuerte a tu gym de de confianza debes inscribirte. Dreamfit ventas ✅ limpieza, máquinas en buen estado, monitores con excelente servicio a los usuarios. Mi pareja y yo estamos muy contentos con este gimnasio.",5,Hace 2 años
57,Luz Morgado,"Soy socia desde hace algunos años, es muy amplio, tiene gran cantidad de maquinas; cada monitor tiene su propio estilo y una energía única al momento de dar las clases. El tema del aforo va variando según los meses del año y si es cierto que en horas punta tocara esperar un poco por alguna maquina, pero tampoco es que sea una espera exagerada, yo en líneas generales estoy muy contenta",5,Hace 2 años
58,M P C,"Llevo acudiendo a este gimnasio desde su apertura y, vaya por delante, que mi valoración es muy buena. Los monitores cambian, pero mantienen la atención y profesionalidad. Escribo esta reseña para comunicar un problema que me parece grave y se refiere al CALOR que hemos notado muchos en el gimnasio y especialmente en el estudio 1 en mi caso. No he podido comentarlo con los directores porque no estan en el gimnasio los fines de semana. Es algo que venimos notando desde que se inició el verano. Desconozco la temperatura de las salas, pero creo que deberían aparecer en algun panel en el gimnasio. Concretamente, este sábado en la clase de bodycombat estábamos medio mareados (no quise decir nada durante la clase para no interrumpir). A pesar de extenderme, me gustaría añadir que no entiendo por qué han desaparecido todos los administradores de gel de las salas. En otros gym a los que he podido acidir este verano fuera de Madrid, uno puede limpiar lo que haya utilizado al finalizar y al comenzar....Me parece que es un nivel básico de higiene, haya o no COVID, y no creo que el precio arruine al dueño/dueños del gimnasio. Es pura calidad. Por favor, revisad este tema y el de la temperatura cuanto antes. Muchas G",4,Hace 2 años
59,Jorge Hernandez Martinez,"He estado desde el 2021 apuntado a este gimnasio. Mi inscripción acababa hoy pero hablé con un trabajador del establecimiento ayer y me comentó que hoy podría entrar al gimnasio. Hoy al intentar entrar se me ha denegado el acceso y al preguntar a uno de los trabajadores si me podía ayudar (con un tono amable) no solo no me ha ayudado sino que además me ha hablado con tono desafiante, diciédome que podía pedir la hoja de reclamaciones pero que no iba a llegar a ningún sitio. Al explicarle que su compañero me dijo que hoy podía entrar, el trabajador ha seguido con su actitud desafiante y he decidido irme del establecimiento. Es una pena que algunos empleados del propio gimnasio no conozcan el producto que venden, pero lo más preocupante es que estas personas que trabajan de cara al público traten así a sus clientes. he estado mucho tiempo apuntado a este gimnasio pero después del episodio que he vivido hoy, junto a situaciones que he vivido con alguno de los trabajadores en los último mes, ha hecho que decida no volver a apuntarme a este gimnasio.
Si quieren estar en un entorno agradable en el que sean tratados de manera adecuada seguro que encuentran opciones mejores por la zona.",1,Hace un año
60,Angel Pl MIKAEL,"Waoo pero q ha pasado con este gym ,. Estube en el de moratalaz  por un más de un año y medio y de verda súper encantado,  me tube q cambiar por q me mude ,ahora q me he mudado por estoy viviendo cerca de este .veo tan horribles comentario q definitivamente me ponen a pensar y somos tres personas.. o sea cierra alas 23. Y sales alas 23 y punto te sancionan y te mandan un correo hablando mal . También he escuchado y aparte veo, q no es mentira lo del mal trato de algunos del personal q no saben hablar o llaman la atención  mal  . creo q hay manera de saberlas decir las cosas .  Aparte osea no te puedes tomar una foto en un espejo para ver tu evolución o grabarte para ver si estas haciendo la tecnica  bien . Claro hay gente q se pasa aveces no te vas aponer a grabar ala hora picó o cuando la sala esta full. Por dios.  visitare y haber un día para ver q tal . Pero Recomiendo escuchar al cliente q se queja un buen servicio nunca pero nunca tendría un mal comentario.  Y menos de 5 mil lineas 🥴",1,Hace un año
61,Inés M. RdA.,"Me apunté en enero porque me había mudado y lo tenía cerca de trabajo y casa. Por sus horarios me llamó la atención, las instalaciones me parecieron modernas y nuevas y el que fuera tan amplio me hizo decidirme. Convencí a mi novio para que se cambiara del suyo, pero pequé de no pedir un día de prueba o similar para poder valorarlo con sentido, porque le eché un vistazo en horario de mediodía. Error.. El problema radica en la dificultad para utilizar las máquinas en horario de tarde y fines de semana por la mañana, porque en el gimnasio literalmente no cabía una persona más. Comenzó el Covid y todos sabemos cómo continúa la historia. Ahora bien, se reabre, llega Septiembre después del verano, que todos conocemos perfectamente cómo estamos y lo que va a pasar y en lugar de intentar mejorar y pensar en los socios y trabajadores, en la salud e higiene de sus clientes, redistribuir las zonas más ocupadas, o limitar las horas punta y controlar bien los aforos en momentos problemáticos, la sorpresa es que el gimnasio está IMPRACTICABLE a partir de las 6 de la tarde en adelante. Hay por lo menos 3 o 4 personas por máquina o esperando para utilizarla a la cola haciendo tiempo, nadie o casi nadie limpia las máquinas después de utilizarlas (luego nos llevamos las manos a la cabeza y a la cara también), sin distancias de seguridad entre socios (claro, porque no hay donde meterse, parece una discoteca a las 5 de la mañana). Todos juntitos rozándose bien para poder cruzar de un sitio a otro de las distinas zonas. Una guarrería. Obviamente, inviable entrenar en unos tiempos razonables. Eso sí, alegan estar cumpliendo el aforo permitido, que en fin, no voy a compartir las fotos de la sala de peso libre porque es para llorar.
Por supuesto, siguen incesantemente enseñando el gimnasio, buscando más y más nuevos clientes que captar, quienes también irán en horario de tarde, claro, a ver si entre sudor y colegueo de máquinas colectivas nos contagiamos todos. Sin duda, un foco de contagio por ambición de facturar y no fidelizar a las personas que ya estábamos con ellos. Obviamente me he desapuntado después del séptimo día de septiembre viendo el percal y recomendaría tomar medidas urgentes para que no sigan desfilando clientes por la puerta, o que llegue una inspección y ocurra algo peor. Los monitores majos por cierto, y las clases están bastante bien. Una pena, pero hay gimnasios a patadas como para estar así..",1,Hace 5 años
62,Álvaro García-Romeral Moreno,"Estuve apuntado 9 años. No han sabido poner límite tras la pandemia y les lleva a la masificación. Toda la tarde para hacer una tabla de 6 ejercicios por la espera en las máquinas. A pesar de esto, las instalaciones son buenas. Gran cantidad de máquinas específicas y zona de peso libre amplia. Me encanta su spa. Cuando solucionen este problema de exceso de gente, volveré.",4,Fecha de edición: Hace un año
63,Juan Hernández,"Gimnasio en decadencia.

Cada día más saturado que el anterior, se está llenando de gente con la cara más dura que el cemento.

Esta oleada de gente nueva en vez de esperar a que alguien termine de entrenar en una máquina te dicen descaradamente ""¿cuánto te queda?"", y si les dices que acabas de empezar o que te queda mucho te siguen insistiendo en ""compartir la máquina"", y cuando les das una respuesta negativa y directa te miran con una cara muy desagradable.

Desde siempre si quieres utilizar una máquina y está ocupada, te vas a una cercana y esperas a que quede libre, así de simple, pero no te vas poner enfrente de la máquina ocupada y mirar con cara de loco a la persona que está ahí, esperando que se vaya porque un maleducado e impaciente no sabe esperar.

Eso por un lado, por otro llevan subiendo los precios de las cuotas 3 veces, actualmente el plan normal vale 36,9 €, y no conformes con subir los precios reducen la hora de cierre de los sábados (antes 21:00, ahora 20:00), y además TAMBIÉN reducen la hora de apagado tanto del sauna como del baño de vapor (ahora se apagan 30min antes de la hora de cierre).

Y por último el tema de la música, en los vestuarios no tengo ningún problema porque es música tranquila y con un volumen apropiado, pero es salir del vestuario y ponen unos ""temas"" que te taladran la cabeza hasta decir basta y para colmo a un volumen tan alto que se sigue escuchando AÚN teniendo los auriculares puestos.

Esta es mi experiencia y opinión respecto al estado actual de este gimnasio, que cada uno tome su decisión.",1,Hace un año
64,Miguel Ángel Monescillo,"Han sacado un concurso que invita a puntuar bien para ganar un premio y la reseña podría ser por eso, pero es que, además es un buen gimnasio, bueno, bonito y barato como se suele decir. Es muy grande y con multitud de salas y espacios donde prácticamente se puede hacer cualquier ejercicio de mayor o menor intensidad. Gane o no, seguiré yendo y creo que esa es la mejor reseña ;)
Miguel Ángel Monescillo",5,Hace 2 años
65,bruno pereira,"El mejor gimnasio low cost!
Maquinas nuevas, abundante espacio para entrenar, buena música ambiente, renuevan material y se van actualizando. Hay una sala arriba que esta vacía y se puede usar para entrenamiento funcional o lo que sea cuando no hay clases en curso y que casi siempre esta vacia o con 2 o 3 personas como mucho. Las clases disponibles y incluidas en el precio son muchísimas y los/as monitores/as muy simpáticos/as y cañeros/as.
Provad que os gustará!",5,Hace 2 años
66,Roman G.,"El gimnasio es grande pero está siempre a reventar de gente. La colas para las máquinas son muy largas y para colmo tienes a gente ocupando una máquina con la toalla mientras usa otra, o mientras habla con alguna otra persona y los monitores no les llaman la atención. Además ahora han juntado más las máquinas y es un poco agobiante.",2,Hace 2 años
67,Raúl González Ardura,"Soy Raúl González Ardura y me acaban de expulsar alegando que ayer amenacé a un trabajador (Douglas) y le proferí insultos racistas. Todo esto es, obviamente, falso. Pero es que, además, me dicen que todo esto pasó fuera de la instalación deportiva. Las amenazas son un delito, y la imputación de amenazas a otra persona (es decir, alegar que yo he amenazado a tal trabajador) también es un delito.

Es decir, el personal de este gimnasio, con Jorge González Rodelas como director, y Douglas como monitor principal, imputan delitos a sus clientes sin ninguna sentencia judicial de por medio, lo cual es un delito. Todo esto lo han hecho públicamente y delante de todos los clientes, diciendo claramente en alto que había amenazado e insultado de forma racista a un trabajador.

Llevo en este gimnasio desde 2017 y sólo he tenido problemas con este director y con este monitor.

Que nadie piense que es un invento o que no le puede pasar a él. En este gimnasio te pueden prohibir la entrada por razones absolutamente inventadas, si a algún trabajador no le gustas. El derecho de admisión no es ilimitado, y la imputación de delitos sin sentencia judicial es un delito. Mañana mismo voy a acudir al abogado familiar para interponer una denuncia civil por delito privado de injurias y calumnias.

Es una absoluta vergüenza lo que tiene metido Rafael Cecilio (fundador de Dreamfit) en este gimnasio. Llevan a cabo auténticas persecuciones personales contra clientes mediante prácticas delictivas, como es la imputación de delitos sin sentencia judicial. No voy a recomendar jamás esta cadena y prometo hablar todo lo peor que pueda de Dreamfit a todo el que me encuentre.

La falta de respeto ha llegado hasta tal punto, que han llamado a la policía para impedirme la entrada a la instalación.

Para el director, todos sus trabajadores dicen la verdad, y es su palabra contra la tuya. Utilizando esto, los monitores se inventan infracciones de las reglas del gimnasio, como gritos, toques de atención que nunca han existido, mala utilización de las máquinas, etc. Y todo esto sin mostrar ninguna prueba, y como su palabra vale más, no puedes defenderte de ninguna forma. Te cortan de raíz todos los planes que tengas a largo plazo y, desde luego, no te devuelven el dinero.

Actualizo el comentario con una captura de pantalla en la que se ve cómo, encima, me han cobrado la cuota de marzo (luego devolví el recibo y cancelé futuros pagos). Muy prestos para expulsarte del gimnasio y difamarte pero, ay para cancelarte la cuota. Ahí ya somos más perezosillos, pillines 🤭",1,Fecha de edición: Hace un año
68,Eva Martí,"¡Super bien! Javi es el mejor entrenador que he tenido, me encantan sus clases de body pump, fuerza superior/glúteo. Además se agradece que ofrezcan estas clases a la hora de comer, para mi fue la razón para apuntarme. El gym es enorme y me encanta la flexibilidad de horarios en las clases colectivas.",5,Hace un año
69,Elena Peñín,"No arreglan las máquinas que se estropean.
Una máquina que llevaba rota muchísimo tiempo la ha retirado sin poner otra. Y otra máquina lleva meses rota. Las dos máquinas de piernas más demandadas sin reponer ni arreglar. Esta mañana se ha estropeado otra. De cuatro máquinas solo queda una.
Cuatro, tres, dos y SOLO queda UNA.",1,Fecha de edición: Hace 7 meses
70,Sergio Bonilla García,"Nunca había sido muy de gimnasios, el único deporte que practicaba era el ""tumbing"", pero me dejé convencer (un poco a regañadientes, lo admito) y fui arrastrado contra mi voluntad a una clase de zumba en este gimnasio que quedaba cerca de casa. ""No sé, no me veo yo aquí, vaya palo... ¿soy el único chico en la clase? ¡¡S.O.S.!! Bailo peor que un pato mareado""...).
Pues bien, cómo disfruté aquella clase y qué bien me lo pasé, moviéndome como podía, intentando seguir los pasos con un retraso de 3-4 segundos, totalmente descoordinado del resto de compis, pero sudando la gota gorda.
Poco a poco me empecé a enganchar a este gimnasio y, gracias a él, al deporte, que hoy forma parte clave de mi vida. Hoy me pego madrugones para ir a entrenar antes de ir a trabajar y salgo fresco, oxigenado y con una actitud mucho más positiva.
Este gimnasio ofrece una gran variedad de salas, ejercicios, máquinas, etc. No lo he exprimido aún totalmente, pero su gran variedad te permite adaptarte según tu plan, interés o clases deseadas.
Buenas instalaciones, cuidadas y completas, amplio espacio, amplia disponibilidad horaria, personal encantador... llevo ya muchos años y dudo que cambie.",5,Hace 2 años
71,Jorge Serrano,"Desde hace un par de meses o así noto que la música está demasiado fuerte. Llevo apuntado desde el 2019 y nunca me había molestado. Pero últimamente se pasan. Es algo que ya le he comentado a varios monitores en algunas ocasiones. Desde la gerencia del gimnasio me gustaría que valoraran esto. No entiendo si MAS del 75% de los clientes utilizan sus propios audífonos para escuchar su propia música, podcast, etc.. Porque ponen un volumen tan elevado de la música , que de verdad , es súper molesto. Yo entiendo que tiene que haber una música de ambiente, siempre la ha habido y me parece bien. Pero de ahí a parecer que estoy en la discoteca y tener que quedarme sordo teniendo que subir al máximo el volumen de mis auriculares, pues como que no. Por lo demás no tengo queja. Es cierto que esta un poco masificado (entendible, pues es el mejor gimnasio de la zona). Limpieza y trato, yo personalmente no he tenido nunca ninguna queja en estos aspectos. Pero por favor, revisad el volumen de la música, es muy molesto y ya he leído ,y escuchado algunas quejas al respecto. Un saludo!",4,Hace 2 años
72,Ángel Gómez Fagúndez,"Totalmente decepcionado de este gimnasio. A la hora que voy yo a entrenar está masificado de gente, absolutamente todas las máquinas están ocupadas. Para agravar esto, la gente se sienta en una máquina y se pone a ver el móvil sin que nadie le llame la atención. Los monitores pasan de los usuarios, nadie te corrige ni te pregunta si está todo bien o necesitas ayuda en algo y tampoco colocan las pesas que la gente deja descolocadas. Las máquinas son poco ergonómicas y la calidad es más bien tirando a bajilla y, para colmo, y lo que me ha hecho darme de baja definitivamente, es que, teniendo el contrato pass, con el cuál puedes entrar en todos los gimnasios Dreamfit, me han restringido la entrada (Como si fuese un moroso y no pagase o algo peor) porque puse una comentario negativo en una encuesta que ellos mismos me mandaron y encima sin ponerse en contacto conmigo antes. Vamos, que no lo recomiendo para nada.",1,Hace 3 años
73,María,"Sin duda es el mejor gimnasio al que he ido en mi vida (y no son pocos). Las instalaciones son alucinantes, tienes maquinas libres incluso un lunes por la tarde.
Las clases están bien enfocadas y los monitores siempre están dispuestos a ayudarte y a animarte.
Solo una sugerencia: los fines de semana no hay apenas clases, estaría bien que se metiera una clase de abdominales los sábados y otra los domingos.
Muchas gracias, habéis conseguido que me encante ir al gimnasio a diario.",5,Hace 7 años
74,sara garcia,"Soy nueva en este gimnasio y de momento la experiencia está siendo genial, las clases de baile son alucinantes y la gente es super amable, yo llegué el primer día y en cuanto les dije que era nueva el chico que estaba en el mostrador no dudó en hacerme un pequeño tour por el gimnasio. Por el momento la experiencia muy positiva.",5,Hace 2 años
75,Jon Navas,"Llevo unos meses en este gimnasio y estoy bastante contento,  voy por la mañanas y se puede estar bastante bien y tienen todo tipo de camas y espacios para hacer prácticamente cualquier cosa que pudieras pensar en un gimnasio, abre todos los días,  por la tarde está algo más masificado como todos.",5,Hace un año
76,Sandra Nunes,"Me encanta el gimnasio. Principalmente las clases de body pump. Los profesores son muy dinámicos , atentos  y pasan  motivación a la clases. Douglas y Javi son bonisimos!! Hecho también clases de yoga donde la profesora es maravillosa también. En la recepción son todos educados y siempre saludan a todos que entran y salen del gimnasio. Enhorabuena a toda equipe👏🏽👏🏽😍😍me gusta un montón 🙏🏾🙏🏾🙏🏾",5,Hace 2 años
77,Saomy González Fernández,"Un gimnasio súper chulo, con una gran variedad de máquinas, talleres, y clases tanto virtuales como con monitor. Los monitores todos súper majos, te ayudan en todo lo que necesites y siempre con disposición. La sauna fantástica y el solarium de lujo. Cometí el error de darme de baja hace unos meses. Pero el ambiente es tan agradable que se echaba de menos y tuve que volver. Así que ahórrate el darte de baja, porque acabarás volviendo ¡Recomendado al 100 × 100!",5,Hace 2 años
78,CeciC,"El Gym es muy grande, con dos plantas y con vestuarios tambien enormes. Las maquinas estan nuevas la mayoria, lo unico que destacaria para mal es que han vuelto a juntar bastante las maquinas y se siente un poco de agobio a veces con tanta gente, porque hay horas en las que no cabe ni un alfiler. Los monitores son super amables y te pueden ayudar con cualquier duda, he participado a clase de pilates impartida por Sandra y muy bien!",4,Hace 3 años
79,Alejandra Blanco,"Es el mejor gimnasio de la zona, es verdad que por las tardes un poco concurrido pero lo normal aún así siempre encuentras alternativas porque tiene muchas máquinas y mucho espacio. El personal es excepcional, estoy súper contenta!",5,Hace 2 años
80,D H,"Está muy bien, máquinas muy nuevas y en buen estado. Voy a primera hora de la mañana y habitualmente no hay agua caliente en las duchas. Poco sostenible tener que dejar correr el agua, probando en varias duchas, para que finalmente te tengas que duchar con agua fría. Han cambiado el horario de la sauna y baño turco, está apagado hasta las 8.30h. Ya no puedo usarlo, podrían encenderlo antes para que podamos usarlo los que vamos a primera hora? Gracias",4,Fecha de edición: Hace 2 años
81,Silvia Bautista,Tiene de todo y el personal es muy amable,4,Hace 3 semanas
82,Daiwik kill,"fui a probar el gimnasio hace poco a hacer pierna  para ver si me cambiaba a este gym pero había unas cuantas maquinas que te hacían daño como la de femorales sentado o la de extensión de cuádriceps y también a la maquina de aductores le falta peso, 60 kg me parece muy poco para la gente que lleva algo o mucho tiempo entrenando aparte de es el gimnasio es bastante grande y tiene casi todo pero me gustaría que mejoraran esos aspectos. pd: solo fui a hacer pierna y probé solo las maquinas de pierna no se que otros problemas hay en las otras maquinas de otros grupos musculares.",4,Hace un año
83,SMS,"Mamma mía 🙄🙄 acabo de conocer la historia del ""globo"" y aún no la asumo. Conozco personalmente a ese chico y es amigo de todo el que se le arrime. Es de los más simpáticos del gym en las noches. No me explico tal trato por parte de la dirección si no es por una cruzada personal. Lo cual resulta muy curioso, porque nunca se pusieron tantos esfuerzos cuando a mi amiga le apareció abierta la taquilla, cuando a mi amigo le desaparecieron unos headphones y se los dieron por perdidos, o cuando un monitor desubicado se dedicó a contactar con clientas, por redes sociales, utilizando datos de la ficha del gimnasio. Llevo en este gimnasio muchos años y he visto a cada director empeorar al anterior, pero no esperaba que llegaran a este punto. Mi novio y yo regresaremos al Mcfit de la zona, tal y como me insistió por meses.

Adiós",1,Hace un año
84,Elena García Fernández,"INHUMANOS Y CERO EMPATICOS !Mi hijo( De 27 años)Se dío de alta hace 2 meses, ya hemos estado apuntados antes toda la familia también, hace unos días por desgracia, mi hijo fué diagnosticado de cáncer ( Justificación médica que nadie quisiera tener jamás) Y OBVIAMENTE no podrá entrenar al menos por 6 meses por lo que ha comunicado la situación al gimnasio y , ha pedido suspender los pagos durante este tiempo.Pués la respuesta y solución de la empresa ha sido que se dé de baja y luego de alta nuevamente pagando otra vez la matrícula.INCREIBLE ! Más aún en estos tiempos cuando lo que buscamos los usuarios es EMPATIA Y HUMANIZAR  el trato que nos dan las empresas.
SEGUIMOS SIENDO UN €€€€",1,Hace un año
85,José Antonio Peña Gallardo,"Era bastante reacio por las masificaciones de los gimnasios pero desde que fui no he dejado de ir. Amplio, limpio y con buen ambiente, te permite ir a echar el rato incluso para ver la televisión mientras tranquilamente pedaleas.

Nada mejor para sobrellevar la crisis de los 30, 40 y demás que vayan surgiendo en nuestras cabezas.",5,Hace 2 años
86,AA AP,"Este gimnasio es una vergüenza el baño de vapor y sauna sin funcionar por las mañanas agua fría en las duchas es decir más de 1 mes con fallas que no solucionan

Llevo (2) años siendo socia con muchas quejas del personal, servicios y equipos. Pero hoy dejo esta reseña para destacar el trabajo impecable que realiza Irene Alonso. Irene destaca con su compromiso, amabilidad, puntualidad, y responsabilidad. Irene cuida desde la música, los equipos, la atención a usuarios y resolución de incidencias en tiempo y siempre con educación y una sonrisa.
Irene agrega valor a este gimnasio. Si queréis sentirte bien atendido asiste los domingos por las mañanas cuando Está Irene.
Si quieres pasar las mañanas más terribles en un gimnasio asiste a este centro los días lun a viernes.
Gracias Irene por evitar que el DreamFit pierda clientes",3,Fecha de edición: Hace 9 meses
87,Eli Babyboo,"Increíble el trato discriminatorio repentino a una persona trans delante de todo el mundo. Esta vejación y estos comentarios dignos del medio evo y sin consistencia legal por ningún lado, al contrario que, hacer que perjudique a terceros, son intolerables. Sin embargo en este gimnasio no solo se toleran sino que lo llevan a cabo y echan del vestuario femenino a una mujer despues de 8 meses solo porque a otra le apetece. Es un gym que siempre he defendido porque sin duda es el mejor en instalaciones y el trato de los profesionales suele ser bueno, sin embargo esto ha sido totalmente lamentable.",1,Hace 2 años
88,Igor Corrales Alonso,"Es el gimnasio más grande que he visto, y lo que más me gusta son las clases, en especial la de boxeo, se imparte como una escuela, cada semana se aprende algo nuevo, se ha generado un gran grupo con el que tengo siempre ganas de entrenar.
Muy recomendable",5,Hace 2 años
89,Alejandra,"Es un buen gimnasio, con espacio y varias clases a elegir , el horario es genial.
Pero algo que me ha sorprendido de manera negativa es el hecho que hayan quitado las estaciones de alcohol.

Toda mi vida he ido a gimnasios y es algo IMPRESCINDIBLE, ASÍ COMO LA PERSONA TENGA SU TOALLA.

Es desagradable entrar a las clases de cardio y ver la máquina chorreada en sudor.
Creo que debería haber alcohol para que la persona limpie después de su uso. Y así promover que el gimnasio se mantenga limpio.

Y no lo digo por covid. Pero es algo que todos los gimnasios deben proveer.",3,Fecha de edición: Hace 3 años
90,Alba T,"Att/ Alba Trancho. Un gimnasio top en varios aspectos. El primero, muy bien equipado (siempre y cuando la gente no robe algún enganche para llevárselo a casa.) Lo segundo, los monitores muy majos incluso ponen temazos musicales 🤗. Lo tercero, las clases que imparten son especiales y hay para todos los gustos sin importar el nivel que tengas recibes ayuda en todo momento🤩. Voy a hacer una especial mención a la sauna que también te da ese tiempo para equilibrar la mente🧘‍♀️🩵
Y lo último, pero no menos importante, la decoración random que hacen en determinadas fechas no la he visto en ningún otro gimnasio.10/10",5,Hace 2 años
91,Javier Ramírez Morales,El gimnasio es muy grande y tiene muchas máquinas y clases son muy variadas. El único punto negativo es que hay demasiada gente. Incluso yendo fines de semana o a última hora del día siempre está lleno.,3,Hace 2 años
92,MaAngeles Alcalde Soriano,lamentable el garage iros con cuidado por q te cierran el parking a las 3:30 de la tarde y despues no te dejan sacarlo hasta las 7 del lunes y te cobran 50 € y encima tienen el cartel como si fuera publico,1,Hace 7 años
93,Miguel Pérez,"Llevo 5 años en el gimnasio y la verdad que estoy encantado. Multitud de clases colectivas para todos los niveles y gustos. Espacio amplio y con gran cantidad y variedad de máquinas tanto de cardio como de peso libre. Los profesores son super simpáticos y te ayudan en todo lo que pueden tanto en las clases como en los problemas que te puedan surgir en el calentamiento o entrenamiento por libre. Instalaciones muy limpias (que teniendo en cuenta que tiene sauna, no siempre es la norma) y cuidadas. Genial centro para realizar deporte!",5,Hace 4 años
94,Alexander Herrera,"Esta bien el gym solo que faltan almohadillas últimamente para ponerse la barra en la espalda  ya no hay.
Y hoy he ido y había un chico entrenando como en calzoncillos o tanga y me pareció de muy mal gusto y nadie del gym le dijo nada creo que eso está prohibido no?",4,Hace un año
95,FF,¿El director de este gimnasio qué problema tiene? Trata a los clientes como delincuentes. Lleva a cabo auténticas persecuciones contra los clientes por las razones más absurdas. ¿De dónde se cree que saca el sueldo? Somos los clientes los que le pagamos su buen sueldo. Es vergonzoso e indignante. ¿Es consciente Rafael Cecilio Bustos de esta situación? ¿O quizás es cómplice?,1,Fecha de edición: Hace un año
96,Luis García Villalba,"¡MOTIVADOR Y ACOGEDOR!
Es la tercera vez que me apunto a un gimnasio y la primera que aguanto más de 3 meses. Las instalaciones son muy buenas y con muchas máquinas, pero lo que realmente te atrapa es el ambiente y la motivación de los monitores, tanto dentro como fuera de las clases. Espero que eso no cambie, ya que es el el principal valor que tenéis, ¡ole, ole y ole!",5,Hace 2 años
97,Pablo de Justo,"Está bastante bien equipado y ahora abre a las 6 AM. Pero hay un montón de gente (yo voy sobre las 7 y toca esperar para alguna máquina en ocasiones), han subido la cuota, y han restringido el horario del spa. Así que si vas temprano no esperes un ratito de sauna.",2,Hace 2 años
98,pablo,"Usuario del gimnasio desde su apertura. Claramente a peor desde entonces, la saturación de las instalaciones en horario de tarde hace que un entrenamiento de 45 minutos suponga alrededor de 70 poder hacerlo.
Las instalaciones son buenas, cierto.
Los monitores como he visto en otros comentarios, son muchos de iniciación, en cuanto tienen algo de experiencia se van a otros centros, y la contestación del centro es que es por política de empresa el dar la opción de mejorar, pero lo que no es política de empresa es cobrar menos a los usuarios de ventas por ser centro de formación. Los monitores tienen la titulación necesaria, en eso se amparan para decirte que les importa una.......... Lo que opines.
Profesores que son alumnos en otros centros y que casualmente en ventas tienen la oportunidad de empezar...
Las clases de ciclo de Pepe son punto y a parte, esas tardes de martes son sin duda las mejores de Madrid, por algo no queda una bicicleta libre en una sala de 90 bicis e incluso se queda gente fuera.
En general, ahora mismo el gimnasio necesita pensar un poco menos en la facturación y algo más en el socio... Al menos esa es mi opinion, que ya se lo que harán con ella.",2,Hace 5 años
99,DYP Colabora,"He estado apuntando casi desde el principio así que hablo con criterio, el gimnasio es grande y con muy buenas instalaciones, los monitores muy majos y se nota que les gusta su trabajo, pero la política que tiene la empresa y en particular la dirección del centro es lamentable; el gimnasio con nueva normalidad tiene ""demasiada gente"" en particular en el horario punta de la tarde y es muy difícil sino imposible respetar las distancias de seguridad, no se presta especial atención a que a gente limpie las máquinas después de su uso... pero lo que más me ha sorprendido, que es la Comunidad de Madrid confina por zonas áreas básicas de salud algunos barrios de Madrid Capital y muchos socios no podemos ir al gimnasio por imperativo legal, hablamos con la dirección del centro para que puedan darnos una solución (congelamiento de las cuotas hasta nueva movilidad) y nos responden que ellos siguen abiertos sin restricciones y que no tienen la culpa de que los usuarios no puedan cruzar la calle Alcalá; resulta increíble y casi surrealista; mucho cuidado de apuntarse y no llevarse luego sorpresa de esta magnitud; muy poca calidad comercial y 0 trato con el cliente.",1,Hace 5 años
100,Antonio M,"Este gimnasio esta siempre lleno de gente hasta la bandera, a todas horas, hay que esperar siempre porque todas las maquinas estan ocupadas y para colmo no dejan de subir y subir la cuota. Numero de monitores escaso para la sala de peso libre, no controlan a la gente que se va dejando las maquinas cargadas de peso o sin colocar el material en su sitio.

Por si no fuera poco están quitando material, cada vez se apunta más gente, cada vez está más lleno, y han quitado dos jaulas de sentadillas y dominadas, muchisimos discos y barras tambien han desaparecido y es un completo caos poder utilizar maquinas y conseguir discos para cargarlas, cada vez todo a peor, han recolocado todas las maquinas sin mucho sentido, no se entiende nada.",1,Fecha de edición: Hace 2 años
