id,name,comment,rating,review_date
102,Clajer,"Llevo 3 años viniendo a este gimnasio y estoy cansado de encontrarme con material defectuoso. A pesar de haberlo reportado al centro en varias ocasiones, no han tomado ninguna medida para solucionarlo. Espero que esta sea la manera de que finalmente lo arreglen. Adjunto una foto de ejemplo, pero podría adjuntar miles. sauna baño turco etc lo ponen una semana su otra no y todos los años suben las cuotas una verguenza",1,Fecha de edición: Hace una semana
103,Carlos Sanjuán Llansó,"Gimnasio a otro nivel sobre el resto de competencia. Personal muy amable y unas instalaciones muy completas con pocas carencias. Super recomendable para el que busque algo bueno, tranquilo, de calidad sin abusar de precio (sin ser barato pero sí por todo lo que ofrece).",5,Hace un año
104,Ana Ruilope,"Me encanta ir a Go Fit Montecarmelo y me encantan los entrenadores, son gente estupenda y ayuda mucho a volver.
También me gustaría nombrar a Laura Romero, hoy en Nochebuena nos ha atendido fuera de hora para dar de alta a mi hija. GRACIAS!!!",5,Hace 10 meses
105,C. Loré,"La sala de maquinas y mancuernas suele estar muy recogida, el personal de sala es amable y dispuesto a ayudar. Por poner una pega los grifos de las duchas deberían renovar cosas como grifos, andan algo viejos. Pero por lo demás cumple con las expectativas",4,Hace un año
106,Emilio Cámara Luque,"He estado en varios go fit y sin duda el mejor. Mucho sitio para ejercicios libres con una tarima muy cómoda. Siempre hay sitio en las maquinas por lo que las colas no es un problema.
Las instalaciones son espectaculares, vestuarios, entradas, máquinas.
Sin duda volveré a repetir mi experiencia",5,Hace un año
107,Rosi Rosi,"El mejor gimnasio al que he ido. Completo en todos los sentidos ya que tiene una gran sala de musculación, con zonas de estiramientos, muchas clases colectivas, spa, piscina, baño turco, sauna... Grandes vestuarios y casilleros. Trato inmejorable en sala, desde dirección y en recepción. Da gusto entrar al gimnasio y que siempre haya buen ambiente y nos reciban con una sonrisa. Recomiendo a la gente que quiera apuntarse, que lo haga en el GOfit de Montecarmelo. Sin duda, el mejor de la zona. Y por un precio barato y bueno teniendo en cuenta todos los servicios que brinda. Amplios horarios y posibilidad de traer a tus hijos.",5,Hace un año
108,Alex Maggi,"Llevo apuntado 4 años y es un gran gimnasio. Buenas instalaciones. Renuevan las instalaciones cada poco tiempo. Los monitores siempre atentos. La zona del spa y natación esta muy bien, Ideal para ir con niños.",5,Hace 2 años
109,Jaime Duarte Torres,"Pongo la reseña no por la calidad de las instalaciones (que es muy buena), sino por la calidad de la franquicia en el trato a sus clientes. Y cuento por qué:
Me apunté de enero a abril de este año y por motivos de trabajo tuve que mudarme de Madrid, así que envié un mail para darme de baja... a un mail EQUIVOCADO. Como vi que me seguían pasando recibos tras dos meses me puse en contacto con ellos y me dijeron que me había equivocado en la dirección de mail, facilitándome así el correcto (yo ya di por perdido los dos pagos de más y contaba con un tercero por haberme dado de baja ""bien"" 3 meses más tarde). Pues hoy me han llamado que, aunque me equivoqué en el mail, claramente quise hacer efectiva la baja antes y me devuelven los meses que no he estado.

Dice mucho de una gran franquicia cómo trata a cada individuo y, pudiendo perfectamente haberme cobrado esos meses porque fue una equivocación mía, han preferido el buen trato a sus clientes que el dinero.",5,Hace un año
110,Patricia Muñoz,"Inscribí a mi hijo al campamento de verano, atención de los monitores de 10 se lo pasó genial y me dijo que la comida estuvo muy rica. Un pero por poner algo sería que un poco de siesta no estaría mal jajaja pero jugaron a varias actividades, los más pequeños participan algo menos.",5,Hace un año
111,Maria Jose Gonzalez Moreno,"El gimnasio es enorme. Cantidad de taquillas  duchas, aparatos, clases, profesores. Lo único malo es que las clases de boxeo no se las han tomado en serio. Horario absurdo y falta de continuidad.",4,Fecha de edición: Hace 8 meses
112,Pilar García,"En general bien.
Cosas que podría mejorar:
-seguimiento de los monitores tanto de las clases como en sala. He visto gente haciendo ejercicios mal, podrían hacerse mucho daño pero profesores o monitores no están pendientes de corregir. No creo que eso deba suscribirse únicamente a servicios de PT.
El agua de las duchas, dura muy poco, en algunas, cronometrado, 5 segundos.
Y el parking es tremendo. En obras perennes con giros angostos y plazas irregulares.",3,Hace 2 años
113,Daniel de la Cruz,"Muy buena la zona de fuerza y cardio
La piscina tiene 23.5m, no es del todo relevante pero es importante saberlo si vas a entrenar.
La única pega es que a los vestuarios les vendría bien un lavado de cara estético, al menos a los masculinos.",4,Hace un año
114,Ma. Isabel Pérez-Monte,"Para quien le guste mucho el gimnasio estupendo, fuimos con invitación, pero lo más atractivo que era el spa,  hacia un calor asfixiante y el agua del jacuzzi no estaba muy caliente aunque parecía, las piscinas sobre todo la grande tampoco estaba caliente y eso que en la calle hacía calor. Muchas máquinas y muy modernas, pero en la sala, con no muy buen olor . No me pareció muy cómodo ni agradable",5,Hace 3 años
115,Alejandro Gallo Salas,"Las instalaciones son inmejorables, el personal educado y muy amable, hacen que te de ganas de ir a hacer pierna. Entre las 7 y las 9 hay un montón de gente, pero no se espera mucho para las maquinas",5,Hace un año
116,Ramón del Rey,"El peor gimnasio en el que he tenido la desgracia de entrenar. Masificado a todas horas, es imposible hacer una rutina de entrenamiento sin cambiarla por completo o esperar 15 minutos entre ejercicio y ejercicio a que se quede libre la máquina que necesitas y pelearte por quién da la vez, como en la pescadería.
Además, el material está desordenado y obsoleto; los monitores podrían dedicarse a ordenar los discos, en vez de meterles fichas a las chicas que hay entrenando.",1,Hace un año
117,Ainhoa Hernandez,"Penoso, más 5 minutos de espera para que te cojan el teléfono y poder hablar con alguien. Pero claro que sea una persona de carne y hueso, no una dicho ha máquina, ahora llamar aún simple gimnasio resulta que es como como llamar al médico o a la administración, misión imposible.

Penoso de verdad, en fin, seguiré buscando gimnasio.",1,Hace un año
118,Marina,"Las instalaciones son buenas y hay gran variedad de máquinas, pero el agua del spa y de la piscina está fría, ya lo he dicho en reiteradas ocasiones y me consta que no he sido la única. Elegí este gimnasio principalmente porque tenía spa y piscina, a pesar de ser mucho más caro que otros gimnasios. Si el agua se mantiene a esa temperatura valoraré el cambiar del gimnasio porque no puedo aprovechar todas las instalaciones.",2,Hace 2 años
119,Marta Polo,"El gimnasio está bien y las instalaciones también. Los profesores son bastante buenos. El problema reside en la atención al cliente, depende del que te atienda te dice una información, te dicen cosas que no cumplen, es imposible que te cobren lo correcto....la verdad que después de 9 años he salido muy desencantada y el precio ya es de locos.",2,Hace un año
120,Serious Fran,"El gimnasio es una maravilla. Grande, limpio y tiene de todo. Buen aparcamiento y lo mejor sin duda es la zona de relajamiento y spa. Muy buen sitio para entrenar y para disfrutar de un rato agradable en el agua.",5,Hace un año
121,Carlos Vergara,"Zona de Spa, agua fría, para nada un agua calie te agradable como en otros spas.

No funciona una de las saunas ni uno de los baños turcos desde hace semanas. Y nadie sabe el porqué ni dan explicación alguna coherente al respecto, excepto un exceso de.celo en el gasto de energía.

Una de las luces del vaso del spa sale y sus cables expuestos, quizás un día nos quedamos todos achicharraditos.

Las zonas exteriores ( los bordes de la piscina) está siempre encharcado, no existe desagüe.... Y no se ve que nadie la retire de un día para otro. Aguas estancadas por lo tanto durante días.

En los vestuarios siempre hay corrientes de aire frío.  Que sentido tiene dejar las puertas de los vestuarios abiertas todo el día, hace frío señores. En este caso parece ser que las puertas no pueden cerrarse porque las maderas del suelo están cambiadas.",2,Hace un año
122,Marinel Ilimori,Si no fuese por las penalizaciones que no entiendo si es por error de lector u otro motivo ajeno a mi responsabilidad. Lo que impide programar mi actividad en el gym. Aparte que es desagradable verte imposibilitado y no poder contactar a menos q sea física ya que tampoco hay telf. Donde puedas hablar con alguien q te resuelva ésta situación. Hace una semana me pasó lo mismo y tuve que acercarme personalmente a pedir q me resuelvan la penalización. Hoy vuelve a pasar lo mismo porque si ayer asistí a mi clase!?,2,Hace un año
123,Delia Ojeda,"Me gusta mucho la amplitud de horarios pero el wifi dentro del edificio no funciona correctamente. La temperatura del agua en las clases de aqua es fria. Las colchonetas de yoga habria que limpiarlas xq aunque se usen toallas algunas no huelen bien. Las mejores clases son las de Jorge, Mare, Eva y Marta Paco.",4,Fecha de edición: Hace un año
124,Marta Ardizone Marín,"Llevo años yendo al gimnasio y lo recomiendo. Horario muy amplio de lunes a viernes y buenas instalaciones. Tiene sala de máquinas, muchas clases, piscina y zona de spa. Si pagas la cuota anual te sale 56€/mes, si no son 70 y pico largos.

La única pega es que en verano siempre suele haber problemas con el aire acondicionado en las salas.",4,Hace 6 años
125,LP Cantos,"Se merecen un 10 porque es un buen gym, durante la pandemia especialmente, siempre estuvieron presentes, con clases on line, con mensajes positivos, buscando fórmulas para que el aire dentro del gym fuera limpio y libre de contaminación, porque prepararon las salas perfectamente cumpliendo con todos los requisitos, etc etc.
Es un gym estupendo, sus profesionales de primera. Me chifla",5,Fecha de edición: Hace un año
126,Luis Calonge,"Buenas tardes.
Me experiencia en Go fit Montecarmelo tras más de doce años y como socio fundador del centro. Es, que ahora los que fundamos y dimos continuidad al centro sobramos. El porque es muy sencillo al tener una cuota mensual más baja que un socio que acaba de entrar, cosa muy normal después de estar pagando doce años religiosamente.
Ahora el centro está masificado las instalaciones no se cuidan y lo más vergonzoso es que suben las cuotas unilateralmente sin ni si quiera avisar, cada uno que saque sus conclusiones de está nueva dirección.

Me un verguenza que después de doce años se traté así a los que hemos dado continuidad a este centro.",1,Hace un año
127,Arsel Madrid 2021 SL,Un centro deportivo ideal para estar en forma,5,Hace 2 meses
128,J A,"Máquinas antiguas rotas constantemente. 2 o 3 según el día. Hay varias que se reparan y rompen cada poco. Otras van variando.
Faltan medios de higiene: no hay como desinfectar o limpiar uno mismo antes/después de usar los equipos. Falta papel constantemente y el desinfectante es de dudosa eficacia cuando hay.
Los QR para poner esto en conocimiento del encargado, no valen de nada.
Los “monitores”, como si no estuvieran. A no ser que seas un amiguete o chica que quieran ligarse. No ordenan el material ni orientan a gente que claramente necesita consejo para hacer bien los ejercicios.
Si vas a tu bola, no necesitas asistencia y puedes ir cuando no sea hora punta, pasable.",3,Fecha de edición: Hace un año
129,Luis Miguel Sangüesa Alba,"Me gustarìa felicitar al socorrita de la piscina FRDDY ALBERTO GOMEZ ROQUE POR SU ATENCION AL ESCUCHAR MIS COMENTARIOS, POR SU FORMA DEDARME ANIMOS PARA QUE ENTRENE MAS FUERTE Y OIR LA  PENA DE QUE SE LE ACABA LA SEMANA DE TRABAJO QUE LE HAN DADO",5,Fecha de edición: Hace 9 meses
130,Gonzalo García Serrano,"Fui con mi novia a probar el gimnasio el viernes 3 de mayo.
En recepción no nos proporcionaron información alguna sobre el gimnasio, funcionamiento, instalaciones, etc... lo normal es que te informen de tarifas, servicios del gimnasio, actividades, simplemente se limitaron a cobrarnos la entrada de un día al precio de 12,50 € por persona.
Después, en sala, los monitores te atendían con desgana.
El estado de las máquinas y el gimnasio en general es bueno, a excepción de los baños, en las duchas olía a agua estancada, además tuve que probar varias duchas (la primera no tenía el pulsador, la segunda el agua salía fría y sin presión y la tercera tenía la alcachofa roja de sarro de no limpiarla en mucho tiempo).
Parece que este gimnasio no necesite de nuevos clientes.",1,Hace 6 años
131,Beatriz Hernandez Miro,"Temperatura agua piscina pequeña bastante fría, vestuarios infantiles y de adultos fríos.
Socorrista de fin de semana de tarde, bastante antipático ( iba a cerrar la piscina pequeña porque había una caca de niño en el borde). No fue capaz de agacharse y ver que era una piedra pequeña, espectacular.
Del spa, solo abierto la piscina con los chorros, el resto de servicios, cerrados.
Podría seguir, pero ni me apetece.
Saludos",1,Hace 3 años
132,Nicolás Patarino,"El espacio es enorme, tiene bastantes máquinas, aunque se suele llenar bastante y eso que, en mi caso, voy muy muy temprano.
La parte de máquinas de cardio nunca hay problema porque hay muchísimas.
El resto de máquinas suele haber que esperar un poco.
En peso libre no suele haber problemas tampoco.",4,Hace 2 años
133,Pablo Hernández,"Ventajas:
- Las instalaciones están muy bien calidad precio
- Han invertido bastante para proteger al cliente contra el Covid y además de darte sensación de seguridad, yo creo que dentro de lo posible es así.

Desventajas:

- La sala fitness está muy llena.
- Reservar una clase es muy difícil porque se llenan muy pronto.
- El trato al cliente con las cadenas de Gimnasios se pierde: En mi tercer día se me olvidó la toalla y la opción que me dio la chica fue alquilarla. Lo cual me he negado y me he tenido que ir a mí casa sin poder entrenar. No por una cuestión de tacañería, sino de trato al cliente. Entiendo que se alquilen las toallas para evitar que la gente pida una todos los días, pero por 1 día puntual me ha parecido muy cutre y pesetero. Si se me olvida más días, soy el primero que paga la señal simbólica del alquiler. En definitiva, pese a que pueden tener buenos profesionales (en general lo son) uno de los problemas de las cadenas es que ante situaciones puntuales como esta, es muy difícil controlar a la gente y la respuesta son lentejas, si las quieres las comes o si no las dejas.",3,Hace 5 años
134,JUAN JOSE MORENO GONZALEZ,"Es un gimnasio concevido desde el inicio para tal actividad, edificio moderno y con todas kas comodidades. Equipado con equipos modernos y suficientes.
El spa una delicia igual que las piscinas.
El personal siempre dispuesto a colaborar.",5,Fecha de edición: Hace 2 años
135,R. M.,"Experiencia muy pobre desde la entrada del gimnasio hasta practicamente su salida. Fui a probar sus instalaciones, y…

…para empezar, en la recepción te dan una llave y “a volar”, búscate la vida. Me hubiera gustado que alguien me hubiera dedicado 10 minutos a enseñarme el gimnasio y “convencerme”.

Una vez llegas a la sala de máquinas es donde te encuentras el pastel. Si en pleno agosto está petado de gente, no me quiero imaginar en octubre, o peor aún, en enero. Lo del control de aforo puede ser la risa.

Pregunté a un monitor que me vio desconcertado, y como mi cuerpo no se adapta a los cánones del fitness, me prejuzgó como si no hubiera hecho ejercicio en mi vida, mirándome de arriba a  abajo todo el rato, e insinuando que yo tendría que ir a iniciación.

Una vez llegas a la zona de máquinas te das cuenta que están completamente desgastadas y antiguas. Como decía, fui en pleno agosto y ese día ya tenía gente preguntándome si me quedaban muchas repeticiones..

Una cuota abusiva para el estado de las máquinas, la empatía de algún monitor, y la poca preocupación por fidelizar a un cliente que se va a gastar un mínimo de 70€ al mes.

Como puntos positivos, la zona de la piscina y sauna estaban muy bien, pero como comentaba antes, completamente petadas. La limpieza general es buena y los vestuarios muy amplios.",2,Hace 3 años
136,Jaime Tello,"Gimnasio masificado, las instalaciones de agua, están más tiempo en ""mantenimiento"" o con servicios técnicos que funcionando y cuando funcionan las saunas suelen estar cerradas, el parking cerrado una gran cantidad de días y por si eso es poco el personal de recepción muy desagradable y borde.
El gimnasio ha ido decayendo con el paso de los años, con gran rotación de entrenadores, siendo la mayoría becarios que a los 6 meses rotan.
En resumen, de ser un gimnasio referente en Madrid a ser un desastre, con la mitad de servicios de los que venden.",1,Fecha de edición: Hace 2 años
137,Marcelino Diaz,Excelente nivel de los monitores y gran variedad de clases. Buenas instalaciones y buen ambiente. Muy recomendable.,5,Fecha de edición: Hace 7 meses
138,Paco Stanley,"FUI POR TRABAJO.
MUY ATENTOS TODOS!!
GRACIAS",4,Hace 2 meses
139,MARIA JOSE VILLAURIZ,"Un gran lugar para entrenar, hay gente pero está tranquilo, las instalaciones son buenas, el spa me encanta por la serenidad que me aporta y es fácil conseguir reservar clases.Yo estoy muy contenta y lo recomendaría.",4,Hace un año
140,Malopede,"Lleno, buen sitio y buenas clases guiadas (hay parking suficiente alrededor). No me gustan los puntos siguientes:
1.- Es más caro que el GOFIT de Peñagrande y el de Vallehermoso.
2.-El abono familiar no es familiar. No puedes incorporar a tu hijo de entre 14 y 26 años. En el de Peñagrande y Vallehermoso si te sale gratis
3.- A partir de media tarde está superlleno
4.- El parking interno es de muy difícil acceso",3,Fecha de edición: Hace 2 años
141,Mildred León,"Un gimnasio/spa muy completo, con máquinas nuevas y sencillas de usar. La zona de musculación es amplia y con equipamiento variado.
También tiene una zona más tranquila para estirar.
El lugar tiene mucha luz natural, lo cual se agradece.
El spa está genial. También cuenta con un par de piscinas grandes.
Todo muy limpio. Trato agradable.",5,Hace 3 años
142,Jesus DEL CASTILLO NUÑEZ,"Buen gym pero mal el mantenimiento y de las cuatro saunas solo funcionan dos  ? Desde que comenzó la pandemia esas dos que faltan no las ponen en funcionamiento.
La llave que te da acceso ya no memoriza tu programa de entrenamiento aunque casi todas las máquinas si leen la llave. Faltan de conectar al sistema eléctrico muchas maquinas, etc.",4,Hace 2 años
143,Ivan Rad,"Amplio abanico de horarios y clases. Correcta atención en sala y recepción. Clases colectivas bien dirigidas. Instalaciones y mantenimiento correctos. Buena accesibilidad.
Relación Q-P buena.
Lo de la toalla obligatoria en sala por parte del cliente sigue siendo asignatura pendiente.",5,Hace 3 años
144,ROMERO TELLEZ,"Excenlente gimnasio , llevo 10 años y cada vez me gusta más por sus instalaciones, personal y servicio. Enhorabuena equipo de Go Fit!! Me encanta vuestro slogan... ""La felicidad también se entrena""",5,Hace un año
145,Al Mix,"POR FAVOR arregluen ya la barrera de entrada,es una vergüenza que lleve mas de un mes estropeada,que a mi eso personalmente me da igual,pero se dedican a aparcar en NUESTRO parking los de la ciudad de ls raqueta,maroto y el de la moto...lo cual hace que ya no se pueda aparcar ni por la mañana,estamos pagando el go fit más caro de todo Madrid y lo mínimo a exigir es que el parking sea exclusivo,si los pijos inutiles de las raquetas quieren aparcar que lo hagan en su super club. Nunca arreglais nada bien ni a tiempo y creais molestias innecesarias. Por favor lo arreglen ya",5,Fecha de edición: Hace un año
146,Luis Iborra,"El gimnasio está bien, aunque muchas máquinas tienen ya sus 15 años y renuevan poco, aunque últimamente estaban introduciendo cambios.

Eso sí, la política de la empresa no es todo lo honesta que a uno le gustaría encontrarse.

Acudí con problemas médicos e informes a dar aviso para suspender el uso del gimnasio, en vez de darme de baja me sugirieron la excedencia médica como recurso en mi favor, aunque en teoría al llevar menos de seis meses como socio ni siquiera deberían haberlo hecho (esto no me lo explicaron tampoco, ojalá no me hubieran hecho el favor).

Pero lo que debe ser una ayuda se vuelve en mi contra, porque al ver que no mejoro tras 2 meses, y viendo que esto tiene pinta de ir para largo decido comunicarlo para darme de baja, y esos dos meses de teórica excedencia a 15€ mensuales de coste por nada, se convierten en dos mensualidades pagadas al 100% y que no me devuelven, porque su ""favor"" (o estrategia para evitar perder cuotas), solo se aplica a futuras cuotas una vez regreses, es decir tendría que seguir pagando más y más.

Lo gracioso es que la excedencia está limitada a 4 meses, lo mismo que el coste de la matrícula (60€), pero en cambio se han quedado más de 100€ por dos meses en los que por baja médica, sabían que no podía asistir. Esto puede valer para un esguince o algo así, en el que sabes que vas a estar un mes fuera de juego, pero yo les hablé de posibles futuras intervenciones quirúrgicas, lo que da lugar a interpretar periodos de larga duración fuera de juego, y aún así, me la jugaron.

Solicité una hoja de reclamaciones a ver qué opinan en consumo, pero da igual no es el dinero, es lo desagradable de que se aprovechen de la gente y el gesto despreciable hacia los usuarios de una empresa que factura millones al año en suelo municipal.",1,Hace 3 años
147,Mercedes López Sáez,"Soy socia de Go Fit Montecarmelo desde hace más de  12 años. Siempre he estado muy contenta por la profesionalidad de sus monitores y por las instalaciones, hasta ahora. Últimamente está tan petado que es imposible reservar actividades o usar las máquinas sin estar esperando tiempo a que queden libres. Espero que limiten coger nuevos usuarios",2,Hace un año
148,R E,"Centro deportivo al lado de Montecarmelo
El gimnasio es muy completo
Por temporadas repleto de gente, pero al tener tantos m2 aún puedes entrenar. El staff es bastante simpático, sobre todo el de sala.
El perfil de usuario es semi-pijin, para estar a gusto. No hay mucho 'machaca' o 'youtuber'",5,Fecha de edición: Hace un año
149,susana ortega,"Me gusta ir y cuando salgo me siento muy bien. Las instalaciones, el vestuario, las clases dirigidas está todo muy bien organizado. Genial la app para reservar las clases.",5,Hace un año
150,Laura G,La atención al público de algunos de sus miembros deja mucho que desear. En concreto la recepcionista rubia de melena media es lo más antipático que he visto en años. Por lo demás el gimnasio está muy bien de instalaciones. Pero el trato al cliente es esencial. Lo siento pero por eso mi nota es un 2.,2,Hace 6 años
151,Cris Romo,"Me encantan las instalaciones, las clases de agua, la piscina y el spa espectaculares, el personal de recepcion y los profes geniales y le doy mi enhorabuena a Yoli, el personal de limpieza de los vestuarios de la mañana, todo super limpio, da gusto.",5,Hace un año
152,Carmen Rosado,"Es un gimnasio sucio, donde la la myoria de la gente no utiliza toalla en los aparatos. Los monitores pasan del tema y de los clientes. Varias personas hemos presentado quejas por ello y no se han molestado en contestar siquiera. El encargado o responsable encima se enfada si lo comentas. LUGAR PARA HUIR, salvo que disfrutes con el sudor ajeno. Un buen ejemplo del sudor en las máquinas",1,Fecha de edición: Hace 6 años
153,Javier González Burgos,Estás acompañado por profesionales que te guían y orientan en tus necesidades. Renovación de equipos y máquinas de entrenamiento.,5,Fecha de edición: Hace 2 meses
154,Ekaterina Antipova,"Somos abonados desde hace 3 años, estamos encantados de las instalaciones, pero queremos poner una queja sobre el personal del mostrador. Impresentable, para obtener la información hay que preguntar a varios trabajadores. Y hoy me entero que existe una aplicación donde se puede ver tus puntos, para invitar a un amigo. Nadie explica nada, parece que pasan de ti. Para saber que días puedes ir con tus hijos a la piscina ... Etc...",3,Hace 6 años
155,Oscar A.,"En general el gym está bien, un 7 sobre 10.
El spa deja bastante que desear, un aprobado pelado:
El agua de la piscina de chorros está tirando a fría, ayer 30,6º, al igual que hace frío en el resto del spa.
En cambio en verano te achicharras.
En resumen, que gastan poco en mantener una temperatura con confort para los clientes.
El baño turco no funciona, ni el de vapor, ni una de la saunas ... desde hace meses, siempre con excusas.
Antes de la covid-19 decían que les faltaba una pieza del baño turco, que tenía que venir de Italia, y así excusas tras excusas. Y ahora como última ocurrencia de excusa, el ahorro energético, o que somos los clientes quienes rompemos las cosas, en alusión al baño turco, y que por nuestra culpa no funciona. Eso me lo dijo una recepcionista bastante borde. La verdad, no acabo de entender la falta de amabilidad de algunos recepcionistas.
En la sala, algunos clientes nuevos se pueden partir la espalda, que pocas veces los corrigen.
Eso si, mi cuota anual ha subido, mientras los servicios han decaído.
Por cierto, no necesito que Go Fit me responda, sólo quiero que funcione el baño turco (por favor), que para eso pagamos.
Llevo años con esta queja, y ni caso. Más que un cliente, me siento como un número sin importancia.
Esta queja, también la secunda mi hermana Estefanía que es Socia.
Por cierto, no me doy de baja, por qué no hay un gym cerca con spa.",3,Hace 2 años
156,MARIA RICO CORTES,Es un gimnasio apasionante ya que las instalaciones son muy amplias y están muy limpias. La oferta de clases que se imparten hacen que se tenga mucho donde elegir por lo que no da pereza asistir. También ayuda el spa el cual es un buen lugar para relajarse después de una clase colectiva o de un rato en las máquinas. Ir allí es dejar disfrutar a los sentidos.,5,Hace 12 años
157,Antonio Ciardo,"Llevo apuntado desde que abrió en Monteármelo. Siempre lo recomiendo por la calidad de la instalación y sobre todo por la profesionalidad de todos los que trabajan allí (monitores, administración, mantenimiento y limpieza, etc.). Super!",5,Fecha de edición: Hace 3 meses
158,Juan De Quintana,"Es nuestro gimnasio desde hace trece años
Pero gimnasio . . . . de verdad
Alli se va a sudar , a trabajar , poquitos de postureo con los móviles
Monitores que se implican y te corrigen
Variedad de opciones en clases monitorizadas y horarios . Planes personalizados  con entrenador personal con seguimiento de resultados,  acompañado de plan dietetico y nutricional .
Amplios aparcamientos subterráneo y al aire libre ahora con ocho plazas reservadas para la carga de vehiculos electricos
Posibilidad de comidas y tentempié en restaurante que ofrece platos saludables y equilibrados , burritos, sándwiches, ensaladas, poke, etc.
Piscinas ,duchas y saunas  limpias.
Se garantiza renovacion del aire dentro del centro con filtros EPA, limpieza de superficies, maquinas de cardio y musculación
En la piscina y zona de aguas el tratamiento por electroporesis garantiza maxima higienizacion del agua sin olores que impregnen la piel ni la ropa, se facilitan accesorios para acuagym, acceso mecanizado a la piscina, calles segun niveles. Nuevas clases personalizada de ""pilates"" con maquinas.
Una pagina web en la que se puede hacer todo tipo de consultas y inscripciones.",5,Fecha de edición: Hace un año
159,Jose Luis GM,"Es un gimnasio grande, con muchas máquinas, bien ventilado,  grandes ventanales con luz natural.

No pongo 5 estrellas porque las duchas de hombres, cada 2x3 sale agua fría. Hay veces que hay que esperar 15-20 minutos hasta que sale caliente. Y así siempre.",4,Hace 5 años
160,Antonio Lopez Saco,"Cumplen con horarios y programaciones, está todo muy limpio, con filtros en todas las instalaciones, manteniendo el aire libre de partículas y microorganismos. Me ha permitido seguir haciendo deporte en sus instalaciones durante la pandemia con toda tranquilidad. Los profesores son amables y buenos técnicos. Por poner algún pero, el acceso al parking interior con vehículos grandes es un poco complicado y en algunos giros suele requerir realizar maniobras con atención a los laterales del vehículo para evitar rozaduras.",5,Hace 3 años
161,Nando Rubalcava,Muy buenas instalaciones. Los entrenadores que están en sala son siempre amables y estás disponibles para cualquier consulta. Es estupendo poder acercarse a ellos y preguntarles cómo hacer un ejercicio o máquina. El horario amplio incluyendo fin de semana es clave,5,Hace 2 años
162,Alberto Iniesto,"Merece la pena pagar más por entrenar bien y cómodo. He pasado por otros Go fit y suelen estar saturadisimos, en este no es el caso. Tiene buenas instalaciones y buena maquinaria, además de en buen estado. Parking sin límite horario y además hay un descampado fuera. Monitores implicados.",5,Hace 3 años
163,Sara del Río,"Fui a probar este gimnasio. Para ello tuve que abonar la cuantía de 12,50€. En recepción se limitaron a cobrarme dicho importe, pues no recibí información alguna sobre instalaciones, servicios, clases o tarifas. No sólo el personal de recepción se mostró desganado, también el personal en sala (les costaba responder a cuestiones sencillas como ubicación de las máquinas). Asistí a una clase (tipo body pump) donde el profesor prácticamente no explicaba y lo peor es que no ejecutaba todos los ejercicios hasta el final. En general, una decepción.",1,Hace 6 años
164,Testumbo Castellano,"El asesoramiento en sala es pésimo, no ayudan nada y se pasan las horas charlando.
Y en cuantos los profesores de clases colectivas no son muy entregad@s,no corrigen posturas por lo que strength es un fabrica de lesiones varias .
Y llevan impartiendo la misma rutina desde hace años .
Hace falta más nivel !!",1,Fecha de edición: Hace un año
165,Wendy Torres,He ido para probar el gimnasio y está espectacular. Tienen muchas medidas por el covid. La sala de máquinas es enorme. El spa muy bien y las piscinas también. El personal que nos atendió muy amables. Ojalá pueda inscribirme pronto.,5,Hace 4 años
166,maria luisa otero saavedra,"No me gusta el sistema de reserva obligatorio que hay, en las mejores clases, que siempre están llenas, tienes que reservar 3 días antes si quieres conseguir plaza, si luego no puedes ir y se te olvida anular te penalizan y ya no puedes reservas más clases. Hoy he intentado reservar y no me deja, xq según ellos no he ido a alguna clase reservada, lo cual no es cierto pero como no tienen un número de teléfono para atención al cliente, solo un 902 de tarifa especial, no puedo solucionarlo hasta que vaya al Centro, vergonzoso",1,Hace 7 años
167,Nieves Lopez,Es mi gimnasio de deporte funciona estupendamente bien alta calidad en sus instalaciones y atención excelente de todos sus empleados da gusto ir allí y llevo ya cinco años yendo y me parecen muy serios y todo muy organizado. Clases interesantes y siempre renovando. Un 10 a Go fit,4,Hace 2 años
168,MRP,"Estoy muy descontenta con los que habéis hecho en la aplicación de reservas. Cuando me apunte al gimnasio me explicasteis que los abonados podíamos disfrutar las horas que quisiéramos del gimnasio y ahora cual es mi sorpresa que habéis prohibido hacer reserva de la misma actividad dos veces en el día, los que no hacemos otro uso del gimnasio que esto ya me diréis si nos compensa. Todo sin previo aviso.",2,Fecha de edición: Hace 5 años
169,Virginia,"Enhorabuena por los resultados conseguidos con el control de la higiene. He vuelto ahora por miedos y me arrepiento de no haber ido antes. Todo todo super preparado, alfombras limpiadoras en todas las entradas, geles y personal poniéndolo, indicaciones de 1 solo sentido por todo el centro, marcas parcelando distancia seguridad, máquinas brutales limpia aires en todas todas las salas, cabinas individuales en cada máquina de cardio...me he quedado impresionada. No he visto mayor control en ningún otro sitio abierto al público. Gracias por el esfuerzo",5,Hace 5 años
170,Irene Sánchez,"El único gimnasio que ha conseguido fidelizarme. Tienen una gran atención personalizada, muchísimas clases dirigidas y zonas variadas de entrenamiento. Además el spa es una maravilla",5,Hace un año
171,Lana Chernenko,"Un sitio genial para mantenerte en forma y,como dicen, entrenar la felicidad. Muchas clases dirigidas,limpieza impoluta y máquinas en perfecto estado. Por poner una pega: las clases de yoga dejan mucho que desear,tanto las clases como los profesores.",4,Hace 3 años
